income|female|nonwhite
34213.804|0|0
36313.804|0|0
40617.804|0|0
45260.804|0|0
51045.0|0|0
99999.0|0|0
48713.804|0|0
9614.0|0|0
99999.0|0|0
34001.0|0|0
16387.0|0|0
29213.804|0|1
99999.0|0|0
99999.0|0|0
63075.0|0|0
37645.804|0|0
42348.0|0|0
77330.804|0|0
34316.804|0|0
27213.804|0|0
50100.0|0|0
56708.804|0|0
72530.0|0|0
44000.0|0|0
66100.0|0|0
48092.0|0|0
7738.0|0|0
60418.804|0|0
18270.804|0|0
24939.0|0|0
22213.804|0|0
55770.0|0|0
20000.0|0|0
10800.0|0|0
17083.0|0|0
20000.0|0|0
68888.0|0|0
99999.0|0|0
96091.0|0|0
17238.804|0|0
56100.0|0|0
48113.804|0|0
54026.0|0|0
99999.0|0|0
33813.804|0|0
99999.0|0|0
5006.0|0|0
218.0|0|0
52464.0|0|0
70058.0|0|0
75213.804|0|0
99999.0|0|0
28613.804|0|0
39015.0|0|0
46069.0|0|0
30213.804|0|0
27425.0|0|0
54316.804|0|0
14000.0|0|0
54276.0|0|0
30213.804|0|0
99999.0|0|0
20213.804|0|0
29213.804|0|0
17791.804|0|0
6500.0|0|0
27213.804|0|0
61500.0|0|1
47801.0|0|0
56571.804|0|1
11002.0|0|1
20090.0|0|0
57700.0|0|0
55050.0|0|0
138.0|0|0
25624.0|0|0
36834.0|0|0
63357.804|0|1
57213.804|0|0
40000.0|0|0
99999.0|0|0
56720.0|0|0
25000.0|0|0
99999.0|0|0
1683.0|0|0
1500.0|0|0
30000.0|0|0
89821.0|0|0
52000.0|0|0
99999.0|0|0
72502.804|0|0
20841.804|0|0
15369.0|0|0
39168.804|0|0
93554.0|0|0
99999.0|0|0
23013.804|0|0
69500.0|0|0
44694.804|0|0
52513.804|0|0
46867.0|0|0
50000.0|0|0
29744.0|0|0
26173.804|0|0
59123.0|0|0
28267.0|0|0
15360.0|0|0
14500.0|0|0
18913.804|0|0
64992.0|0|0
33429.804|0|1
28922.0|0|0
65925.0|0|0
3150.0|0|0
66887.0|0|0
14200.0|0|0
62938.0|0|0
86675.0|0|0
99999.0|0|0
18811.804|0|0
11641.0|0|0
99168.0|0|0
31713.804|0|0
99999.0|0|0
99999.0|0|0
25975.804|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|0
64000.0|0|0
23013.804|0|0
10400.0|0|0
73413.804|0|1
25213.804|0|0
40000.0|0|0
20196.0|0|0
23320.0|0|0
26539.0|0|0
83597.0|0|0
61758.0|0|0
16413.804|0|0
75826.804|0|0
46592.0|0|0
20413.804|0|0
12071.0|0|1
9440.0|0|1
99999.0|0|0
25133.804|0|0
5653.0|0|0
33800.0|0|0
25000.0|0|0
24040.0|0|0
62814.804|0|0
50213.804|0|0
33156.0|0|0
64000.0|0|0
40499.0|0|0
27505.0|0|0
10264.0|0|0
4032.0|0|0
67413.804|0|0
44100.0|0|0
99999.0|0|0
18500.0|0|0
92741.0|0|0
33001.0|0|0
36608.0|0|0
84098.0|0|0
40509.804|0|0
41120.0|0|0
99999.0|0|0
63713.804|0|0
10588.0|0|0
33713.804|0|0
47477.0|0|0
17115.0|0|0
46611.804|0|1
82511.804|0|0
99999.0|0|0
8807.0|0|0
48405.804|0|0
59721.0|0|0
30000.0|0|0
99999.0|0|0
42200.0|0|0
95600.0|0|0
99999.0|0|0
99999.0|0|0
64378.0|0|0
99999.0|0|0
28300.0|0|0
51382.0|0|0
68533.0|0|0
26263.804|0|0
25211.804|0|0
62172.0|0|0
22953.804|0|1
77094.0|0|0
26967.804|0|0
47669.804|0|0
44634.804|0|0
41589.0|0|0
99999.0|0|0
164.0|0|0
28737.804|0|0
71500.0|0|0
21183.804|0|0
23213.804|0|0
57705.804|0|0
15000.0|0|0
36000.0|0|0
35233.804|0|0
18000.0|0|0
26020.0|0|0
82963.804|0|0
21154.0|0|0
32062.0|0|0
52100.0|0|0
16614.0|0|1
25730.804|0|0
13601.0|0|0
41462.0|0|0
18500.0|0|0
44030.0|0|0
22030.0|0|0
16613.804|0|0
34405.0|0|0
6654.0|0|0
51100.0|0|0
58764.804|0|0
67137.0|0|0
18213.804|0|0
29811.804|0|0
20213.804|0|0
45417.0|0|0
35429.0|0|0
38872.0|0|0
18163.804|0|0
25001.0|0|0
32043.804|0|0
9000.0|0|1
41098.804|0|0
35229.804|0|0
75213.804|0|1
54700.0|0|0
6400.0|0|0
20000.0|0|0
17496.0|0|0
22500.0|0|0
50838.0|0|0
31165.0|0|0
2000.0|0|0
3397.0|0|0
22001.0|0|0
18720.0|0|0
14008.0|0|0
41948.0|0|0
28952.0|0|0
36713.804|0|0
21213.804|0|0
18856.804|0|0
11000.0|0|0
45308.804|0|0
62686.0|0|0
17747.804|0|0
4041.0|0|0
82136.0|0|0
36633.804|0|0
99999.0|0|0
64050.0|0|0
41562.0|0|0
27278.0|0|0
99999.0|0|1
57150.0|0|0
30320.0|0|0
68580.0|0|0
99999.0|0|0
46839.0|0|0
28093.0|0|0
38413.804|0|0
21400.0|0|0
32313.804|0|0
25624.0|0|0
38350.0|0|0
3011.0|0|0
16252.804|0|0
90200.0|0|0
20313.804|0|0
37226.804|0|0
38019.804|0|0
42785.0|0|0
36463.0|0|0
19026.0|0|0
36784.804|0|0
75072.0|0|0
4428.0|0|0
64455.0|0|0
60162.0|0|0
39201.0|0|0
7100.0|0|0
36913.804|0|0
19801.804|0|0
9100.0|0|0
70300.0|0|0
84188.0|0|0
46752.0|0|0
31213.804|0|0
10500.0|0|0
68252.0|0|0
60250.0|0|0
20710.0|0|0
38149.804|0|0
51500.0|0|0
27213.804|0|0
94812.804|0|1
20713.804|0|0
38900.804|0|1
17300.0|0|0
68050.0|0|0
25000.0|0|0
23552.0|0|0
84040.0|0|0
35423.804|0|0
28457.0|0|0
46628.804|0|0
45418.804|0|0
99999.0|0|0
78524.0|0|0
5032.0|0|1
99999.0|0|1
99999.0|0|0
56130.0|0|0
62850.0|0|0
33213.804|0|0
44814.804|0|0
51178.0|0|0
22011.0|0|0
45600.804|0|0
6500.0|0|0
26521.804|0|0
97836.0|0|0
27336.0|0|0
1504.0|0|0
19435.804|0|0
18174.804|0|0
71372.0|0|0
12032.0|0|0
88502.0|0|0
4425.0|0|0
28939.0|0|0
33600.804|0|0
74447.804|0|0
51952.0|0|0
3000.0|0|0
17313.804|0|0
70263.0|0|0
29031.0|0|0
23700.0|0|0
38984.804|0|0
43351.804|0|1
28833.804|0|0
21213.804|0|1
25020.0|0|0
25223.804|0|0
27141.0|0|1
20413.804|0|0
34628.804|0|0
99999.0|0|0
19713.804|0|0
2050.0|0|1
16517.804|0|0
18334.0|0|0
30213.804|0|0
31293.804|0|0
14352.0|0|0
94213.804|0|0
63900.0|0|1
3100.0|0|0
37090.0|0|0
31213.804|0|0
99999.0|0|1
51541.0|0|0
37349.0|0|0
44080.804|0|1
60614.0|0|0
37213.804|0|1
4284.0|0|0
41323.804|0|0
16733.804|0|0
6154.0|0|0
24154.804|0|0
30830.804|0|0
25300.0|0|0
20022.0|0|0
30025.0|0|0
32213.804|0|0
79700.0|0|0
35613.804|0|0
33213.804|0|0
50213.804|0|0
3138.0|0|0
21213.804|0|0
57213.804|0|0
50291.804|0|0
29927.804|0|0
50572.804|0|0
20570.804|0|0
14450.0|0|0
7771.0|0|0
65040.0|0|0
27370.804|0|0
1079.0|0|0
5000.0|0|0
6242.0|0|0
15300.0|0|1
33513.804|0|0
25000.0|0|0
23400.0|0|0
9111.0|0|0
31465.0|0|0
43639.804|0|0
41800.0|0|0
3000.0|0|0
58000.0|0|0
68263.804|0|0
18750.0|0|0
23657.804|0|0
37670.804|0|0
10500.0|0|0
45270.0|0|0
38472.0|0|0
28675.0|0|0
28213.804|0|0
21453.804|0|0
17213.804|0|0
42801.0|0|0
51035.0|0|0
33883.0|0|0
40213.804|0|0
27813.804|0|0
20669.0|0|0
21823.804|0|0
71307.804|0|0
20079.0|0|0
50000.0|0|0
40010.0|0|0
95236.804|0|0
16893.804|0|0
41331.804|0|0
40746.0|0|0
92754.0|0|0
43927.804|0|0
19082.804|0|0
39713.804|0|0
20000.0|0|0
41665.0|0|0
29100.0|0|0
17700.0|0|0
5002.0|0|0
89051.0|0|0
16338.804|0|0
72810.0|0|0
17673.0|0|0
55482.0|0|0
78432.804|0|0
50060.0|0|0
45097.0|0|0
91048.0|0|0
32213.804|0|1
26398.0|0|0
53350.0|0|0
1040.0|0|1
29463.804|0|1
78698.0|0|0
66521.804|0|0
60596.0|0|0
32701.804|0|0
18537.0|0|0
44060.0|0|0
99999.0|0|0
54000.0|0|0
58040.0|0|0
49742.0|0|0
33922.0|0|0
55911.0|0|0
81442.0|0|0
36750.0|0|0
88213.804|0|0
66060.0|0|0
75925.0|0|0
20000.0|0|0
27800.0|0|0
66753.804|0|0
1440.0|0|0
40014.0|0|0
32218.804|0|0
16813.804|0|0
6000.0|0|0
13595.0|0|1
20223.804|0|1
24573.804|0|0
45400.0|0|0
25760.0|0|0
25963.804|0|0
55162.0|0|0
60144.0|0|0
24349.804|0|0
44439.804|0|0
24234.804|0|0
83142.0|0|0
63263.0|0|0
30346.0|0|0
38243.804|0|0
28000.0|0|0
64255.804|0|0
30805.0|0|0
49000.0|0|0
1510.0|0|0
31803.804|0|0
60030.0|0|1
30213.804|0|0
15600.0|0|0
83918.0|0|0
33813.804|0|0
25223.0|0|0
65713.804|0|0
68900.0|0|0
69669.0|0|0
26200.0|0|0
51347.0|0|0
3701.0|0|0
52375.804|0|0
75392.0|0|0
20201.0|0|0
35436.0|0|0
50733.804|0|0
55388.804|0|0
69332.0|0|0
44359.804|0|0
67700.0|0|0
16992.804|0|0
60064.0|0|1
37000.0|0|1
41800.0|0|0
23070.804|0|0
26212.804|0|1
28400.0|0|0
99999.0|0|0
16410.0|0|0
72172.0|0|0
40063.0|0|0
99999.0|0|0
24214.0|0|0
68260.0|0|0
1705.0|0|1
83899.0|0|0
70378.0|0|0
34659.0|0|0
99999.0|0|0
99999.0|0|0
84813.804|0|0
46163.804|0|0
40560.0|0|0
37223.804|0|0
33808.804|0|0
44221.804|0|0
33000.0|0|0
7600.0|0|0
99999.0|0|0
18001.804|0|0
99999.0|0|0
57867.0|0|0
99999.0|0|0
18779.0|0|0
57603.0|0|0
37565.0|0|0
51174.0|0|0
48800.0|0|0
99999.0|0|0
32213.804|0|0
31713.804|0|1
1015.0|0|1
47463.0|0|0
44491.804|0|1
42513.804|0|0
17488.804|0|0
36672.804|0|0
4553.0|0|1
26000.0|0|1
21213.804|0|1
38001.0|0|0
3101.0|0|0
23063.0|0|0
17778.804|0|0
84470.0|0|0
20714.0|0|0
7500.0|0|0
34000.0|0|0
92400.0|0|0
34632.804|0|0
5120.0|0|0
28413.804|0|0
10000.0|0|0
35020.0|0|0
11600.0|0|0
63280.0|0|0
89180.0|0|0
37936.804|0|0
39491.804|0|0
20479.0|0|0
57712.804|0|0
30000.0|0|0
32730.0|0|0
31793.804|0|0
18002.0|0|0
30002.0|0|0
35500.0|0|0
35567.804|0|0
27798.804|0|0
60100.0|0|0
44662.0|0|0
10994.0|0|0
26491.804|0|0
25030.0|0|0
18913.804|0|0
23900.0|0|0
38013.804|0|0
99999.0|0|0
8000.0|0|0
28764.0|0|0
55400.0|0|0
77100.0|0|0
6240.0|0|0
43079.0|0|0
18228.804|0|0
63950.0|0|0
11010.0|0|0
50846.0|0|0
39801.804|0|0
36238.804|0|0
22227.804|0|0
28213.804|0|0
20000.0|0|0
26045.804|0|0
43000.0|0|0
13984.0|0|0
25713.804|0|0
41601.0|0|0
11000.0|0|0
63345.804|0|0
16600.0|0|0
8822.0|0|0
37763.804|0|0
74790.0|0|0
14010.0|0|1
31407.0|0|0
61913.804|0|0
74713.804|0|0
23003.804|0|0
15560.0|0|0
2844.0|0|0
15000.0|0|0
8075.0|0|0
73200.0|0|0
28467.0|0|0
23973.804|0|0
24716.804|0|0
20680.0|0|0
44000.0|0|0
10000.0|0|0
11170.0|0|0
22872.0|0|0
34512.0|0|0
15450.0|0|0
34140.0|0|0
16844.804|0|0
13900.0|0|0
99999.0|0|0
20220.0|0|0
25879.0|0|0
39201.0|0|0
32098.0|0|0
2520.0|0|0
44587.804|0|0
36685.804|0|0
55218.804|0|0
42505.0|0|0
46500.0|0|0
5000.0|0|0
18013.804|0|0
51232.804|0|0
75623.804|0|0
11219.0|0|0
57204.804|0|0
47000.0|0|0
37213.804|0|0
77700.0|0|0
40263.804|0|0
40101.0|0|0
43595.0|0|0
34213.804|0|0
17280.0|0|0
20588.804|0|0
58530.0|0|0
3205.0|0|0
60406.0|0|0
64789.804|0|0
34922.0|0|0
82663.804|0|0
27213.804|0|0
46206.0|0|0
99999.0|0|0
53252.804|0|0
21213.804|0|1
84510.0|0|0
12400.0|0|0
28810.804|0|1
25714.804|0|0
5800.0|0|0
99999.0|0|0
55929.804|0|0
70463.804|0|0
27229.804|0|0
29650.0|0|0
25040.0|0|0
51245.0|0|0
99999.0|0|0
23213.804|0|0
53313.804|0|0
58125.0|0|0
54802.0|0|0
24206.804|0|0
38222.0|0|0
11600.0|0|0
13000.0|0|0
50656.804|0|0
24513.804|0|1
82438.0|0|0
49183.0|0|0
10499.0|0|1
2500.0|0|0
32830.0|0|0
79769.0|0|0
21413.804|0|0
14200.0|0|0
30233.804|0|0
22439.804|0|0
55463.804|0|0
63005.0|0|0
10000.0|0|0
11288.0|0|0
53875.0|0|0
23589.804|0|0
6500.0|0|0
75600.0|0|0
164.0|0|0
37679.0|0|0
51640.0|0|0
20820.0|0|0
30291.804|0|0
40183.804|0|0
15600.0|0|0
99999.0|0|0
72075.0|0|0
17227.804|0|0
70915.0|0|0
31510.0|0|0
10512.0|0|0
87263.804|0|0
20749.804|0|0
22080.804|0|0
26379.0|0|0
99999.0|0|0
58646.0|0|0
17230.804|0|0
14894.0|0|0
28256.0|0|0
53721.0|0|0
4247.0|0|0
702.0|0|0
47030.0|0|0
35583.804|0|0
26948.0|0|0
46933.0|0|0
35215.804|0|1
6123.0|0|0
17089.0|0|0
20000.0|0|0
12000.0|0|0
20214.804|0|0
20010.0|0|0
46135.804|0|0
38500.0|0|0
26773.804|0|0
28335.0|0|0
37070.0|0|0
27014.0|0|0
31001.804|0|0
32100.0|0|0
80813.804|0|0
99999.0|0|0
1500.0|0|0
2200.0|0|0
47513.804|0|0
11307.0|0|0
34213.804|0|0
43253.804|0|0
28100.0|0|0
45275.0|0|0
26013.804|0|0
35451.0|0|0
47675.804|0|0
41813.804|0|0
2738.0|0|0
10241.0|0|0
29513.804|0|0
10000.0|0|0
27201.0|0|0
62300.0|0|0
34680.0|0|0
55243.804|0|0
52947.0|0|0
54894.0|0|0
58400.0|0|0
39670.0|0|0
34213.804|0|0
21613.804|0|0
10090.0|0|0
38434.0|0|0
51900.0|0|0
4245.0|0|0
51613.804|0|0
17408.0|0|0
28221.804|0|0
37384.804|0|0
30730.0|0|0
18794.804|0|0
87780.0|0|0
16763.804|0|0
24500.0|0|0
5660.0|0|0
6103.0|0|0
8933.0|0|0
43509.0|0|0
99999.0|0|0
10350.0|0|0
30450.0|0|0
80258.0|0|0
70616.0|0|0
8226.0|0|0
99999.0|0|0
37696.0|0|1
50282.804|0|0
51792.0|0|0
47573.804|0|0
56900.0|0|0
30166.0|0|0
35050.0|0|0
99999.0|0|0
24219.0|0|0
58024.0|0|0
21213.804|0|0
38213.804|0|0
35010.0|0|1
25000.0|0|1
13000.0|0|1
5760.0|0|1
20723.804|0|0
62271.804|0|0
16413.804|0|0
38613.804|0|0
4400.0|0|0
2500.0|0|0
50000.0|0|0
99999.0|0|0
20213.804|0|0
2210.0|0|0
99999.0|0|0
52700.0|0|0
99999.0|0|0
44767.0|0|0
27020.0|0|0
35092.804|0|0
38170.0|0|0
53446.0|0|0
30213.804|0|0
37000.0|0|0
47000.0|0|0
27333.804|0|0
47070.0|0|0
30413.804|0|0
11820.0|0|0
15579.804|0|0
35733.0|0|0
71051.0|0|0
50123.804|0|0
66710.0|0|0
96502.0|0|0
96072.0|0|0
20735.804|0|0
99999.0|0|0
56393.804|0|0
99999.0|0|0
63131.0|0|0
42604.804|0|0
67612.0|0|0
53500.0|0|1
93000.0|0|0
17495.0|0|0
39908.804|0|0
48242.0|0|0
38340.0|0|0
45213.804|0|0
42713.804|0|1
2500.0|0|1
55789.0|0|0
16413.804|0|0
64665.804|0|0
36300.0|0|0
16815.804|0|0
17713.804|0|0
45500.0|0|0
38074.0|0|0
4343.0|0|0
40376.0|0|0
24240.0|0|0
47863.804|0|0
18444.804|0|0
9000.0|0|0
17238.0|0|0
55215.804|0|0
61418.804|0|0
35213.804|0|0
454.0|0|0
3000.0|0|0
23613.804|0|0
34851.0|0|0
15000.0|0|0
36283.804|0|0
9500.0|0|0
36004.0|0|0
13308.0|0|0
31200.0|0|0
16500.0|0|0
38964.0|0|0
20213.804|0|0
32481.0|0|0
76301.0|0|0
20313.804|0|0
94616.0|0|0
43622.0|0|0
35000.0|0|0
22050.0|0|0
10000.0|0|0
32341.804|0|0
79288.804|0|0
35689.804|0|0
99999.0|0|1
81876.0|0|0
50388.804|0|0
99999.0|0|0
99999.0|0|0
26269.804|0|1
99999.0|0|0
13576.0|0|0
9120.0|0|0
42000.0|0|0
31953.0|0|0
5300.0|0|0
8250.0|0|0
64144.0|0|0
48213.804|0|1
54868.0|0|1
78163.0|0|0
58500.0|0|0
33353.0|0|0
44946.804|0|1
13000.0|0|1
20000.0|0|1
32503.804|0|1
5431.0|0|1
35325.0|0|0
91150.0|0|0
35267.0|0|0
15600.0|0|0
97000.0|0|0
68500.0|0|0
90713.804|0|0
99999.0|0|1
64650.0|0|0
24623.804|0|0
25333.804|0|0
8865.0|0|0
99999.0|0|0
94000.0|0|0
52230.0|0|0
70300.0|0|0
38813.804|0|0
31213.804|0|0
70808.0|0|0
33200.0|0|0
36994.0|0|0
89229.804|0|0
10000.0|0|0
71600.0|0|0
75036.0|0|0
1200.0|0|0
42600.0|0|0
73268.804|0|0
35249.0|0|0
28000.0|0|0
17122.804|0|1
59040.0|0|0
1314.0|0|0
58117.0|0|0
89940.0|0|0
45213.804|0|0
53437.804|0|0
17282.804|0|0
23000.0|0|0
28056.0|0|0
20150.0|0|0
83520.0|0|0
16785.0|0|0
15821.0|0|0
18400.0|0|0
29413.804|0|0
8200.0|0|0
36400.0|0|0
35000.0|0|0
47913.804|0|1
32713.804|0|1
45975.0|0|0
16300.0|0|0
25848.804|0|1
18450.0|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|0
2200.0|0|0
39753.0|0|0
27000.0|0|0
26160.804|0|0
30244.804|0|0
9068.0|0|0
13000.0|0|0
50223.804|0|0
34813.804|0|0
15000.0|0|0
8428.0|0|0
1500.0|0|0
24002.0|0|0
22213.804|0|0
87311.804|0|0
39588.804|0|0
22213.804|0|0
29500.0|0|0
57413.804|0|0
82213.804|0|0
77219.804|0|0
41097.804|0|0
30500.0|0|0
40263.804|0|0
30253.0|0|0
30700.0|0|0
18791.804|0|0
29938.804|0|0
16723.804|0|0
1010.0|0|0
41393.804|0|0
56150.0|0|0
15000.0|0|0
29213.804|0|0
22271.0|0|0
16218.0|0|0
29157.0|0|0
18043.804|0|0
25224.804|0|0
30050.0|0|0
32813.804|0|0
74200.0|0|0
28213.804|0|0
99999.0|0|0
51500.0|0|0
36000.0|0|0
39118.804|0|0
1454.0|0|0
25480.0|0|0
76600.0|0|0
37215.804|0|0
31698.0|0|0
4000.0|0|0
25000.0|0|0
18818.804|0|0
37250.0|0|0
43613.804|0|0
57100.0|0|0
99999.0|0|0
33267.0|0|0
36708.804|0|0
72423.0|0|0
55198.0|0|0
37784.804|0|0
18213.804|0|1
32447.804|0|0
38050.0|0|1
28413.804|0|1
17000.0|0|0
61233.804|0|0
29213.804|0|0
19513.804|0|0
49231.804|0|0
34718.804|0|0
21000.0|0|0
44379.0|0|1
29024.0|0|0
33550.0|0|0
186.0|0|0
27001.0|0|0
24000.0|0|0
35373.804|0|0
22100.0|0|0
37813.804|0|0
65323.804|0|0
99999.0|0|0
72130.0|0|0
30000.0|0|0
38816.0|0|0
16813.804|0|0
67568.0|0|0
39838.804|0|0
67167.804|0|0
42404.0|0|0
7642.0|0|0
17365.804|0|0
54520.0|0|0
82170.0|0|0
29876.0|0|1
63100.0|0|0
73382.0|0|0
90000.0|0|0
3000.0|0|0
10006.0|0|0
8000.0|0|0
7000.0|0|0
74764.0|0|0
64332.0|0|0
99999.0|0|0
36946.804|0|0
61242.804|0|1
99999.0|0|0
62700.0|0|0
37562.0|0|1
53480.0|0|0
25000.0|0|0
99999.0|0|0
56236.804|0|0
99999.0|0|1
164.0|0|1
79498.0|0|0
34734.0|0|0
90500.0|0|0
99999.0|0|0
10000.0|0|0
57562.0|0|0
23013.804|0|0
25701.0|0|0
99999.0|0|0
33473.804|0|0
99999.0|0|0
5620.0|0|0
79833.0|0|0
16413.804|0|0
2394.0|0|0
78739.804|0|0
1097.0|0|0
60400.0|0|0
99999.0|0|0
42387.804|0|0
71109.0|0|0
37283.804|0|0
81000.0|0|0
22164.0|0|0
67000.0|0|0
5600.0|0|0
2160.0|0|0
81154.0|0|0
18436.804|0|0
3304.0|0|0
33238.0|0|0
31000.0|0|0
67972.0|0|1
48500.0|0|1
68728.0|0|0
27213.804|0|0
15400.0|0|0
32000.0|0|1
28010.0|0|1
43319.0|0|0
16218.0|0|0
16221.804|0|0
12073.0|0|1
84588.0|0|0
23177.0|0|0
85188.0|0|0
67213.804|0|0
42801.0|0|0
42943.804|0|0
21005.0|0|1
99999.0|0|1
1050.0|0|1
49392.804|0|1
99999.0|0|0
25214.804|0|1
30740.0|0|1
99999.0|0|0
42200.0|0|0
50545.804|0|0
19000.0|0|0
57611.0|0|0
24374.804|0|0
59579.804|0|1
1500.0|0|1
99999.0|0|0
17213.804|0|1
41320.804|0|1
99999.0|0|0
30400.0|0|0
99999.0|0|0
50015.0|0|0
22000.0|0|0
17613.804|0|0
54220.0|0|0
70058.0|0|0
18000.0|0|0
38213.804|0|0
19380.0|0|0
18000.0|0|0
99999.0|0|0
44697.804|0|0
48322.0|0|0
32213.804|0|1
31285.0|0|0
26416.804|0|0
23213.804|0|1
36025.0|0|1
18117.804|0|0
99999.0|0|0
28244.804|0|0
99999.0|0|0
46713.804|0|0
36000.0|0|0
74872.804|0|0
14090.0|0|0
52926.0|0|0
82630.0|0|0
25738.804|0|0
1735.0|0|0
18467.804|0|0
47702.804|0|0
53002.0|0|0
3000.0|0|0
9600.0|0|0
27493.804|0|0
42000.0|0|0
11265.0|0|0
78100.0|0|0
24010.0|0|0
41000.0|0|0
44061.0|0|0
3512.0|0|0
46335.0|0|0
83263.804|0|0
99999.0|0|0
72178.0|0|0
60413.804|0|0
51761.804|0|0
67133.0|0|1
99999.0|0|0
78113.804|0|0
39500.0|0|0
21193.804|0|1
10000.0|0|0
59913.0|0|0
22189.0|0|0
66168.0|0|0
35318.804|0|0
16000.0|0|0
68200.0|0|0
87833.804|0|0
70913.804|0|0
35060.804|0|0
8000.0|0|0
11914.0|0|0
31300.0|0|0
10977.0|0|0
73090.0|0|0
88734.0|0|0
19611.804|0|0
64726.804|0|0
52608.804|0|0
27213.804|0|0
39917.804|0|0
15000.0|0|0
19000.0|0|0
72338.0|0|0
62372.804|0|0
5509.0|0|0
80600.0|0|0
82182.0|0|0
40234.804|0|0
75044.0|0|0
54400.0|0|1
30300.0|0|1
99999.0|0|1
35166.0|0|1
25213.804|0|1
56638.0|0|0
38213.804|0|0
5075.0|0|0
27528.804|0|0
72853.0|0|0
44214.804|0|0
39284.804|0|0
85979.804|0|0
41841.0|0|0
51742.0|0|0
61713.804|0|0
57485.0|0|0
50126.0|0|0
21068.0|0|0
3107.0|0|0
1020.0|0|0
19000.0|0|0
71560.804|0|0
38000.0|0|0
99999.0|0|0
43379.804|0|0
59353.0|0|0
45313.804|0|0
90613.804|0|0
22149.804|0|1
16900.0|0|1
20213.804|0|1
39190.804|0|1
16036.804|0|1
41213.804|0|1
19168.804|0|1
28438.0|0|1
39213.804|0|1
25200.0|0|0
57202.0|0|0
99999.0|0|0
71913.804|0|0
99999.0|0|0
55100.0|0|0
52470.0|0|0
67070.804|0|0
99999.0|0|0
99999.0|0|0
4400.0|0|0
44300.0|0|0
17213.804|0|1
40990.804|0|1
30000.0|0|0
50288.0|0|0
42263.804|0|0
58273.804|0|0
36808.804|0|0
22513.804|0|0
97983.804|0|0
35254.804|0|0
16254.804|0|0
81866.0|0|0
17746.804|0|0
99999.0|0|0
47121.0|0|0
10807.0|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|0
99999.0|0|1
25328.0|0|0
99999.0|0|0
27000.0|0|0
38200.0|0|0
30320.0|0|0
78098.0|0|0
39794.804|0|0
99999.0|0|1
99999.0|0|0
16713.804|0|0
42826.804|0|0
27738.804|0|0
68904.0|0|1
32288.804|0|0
14684.0|0|0
30421.0|0|0
21238.804|0|0
19213.804|0|0
37413.804|0|0
34700.0|0|0
74600.0|0|0
10020.0|0|0
61185.0|0|0
62303.0|0|0
30300.0|0|0
45763.804|0|0
72000.0|0|0
97733.804|0|0
33000.0|0|0
15000.0|0|0
11000.0|0|0
37213.804|0|0
28213.804|0|0
24694.0|0|0
29827.804|0|0
61250.0|0|0
20500.0|0|0
99999.0|0|0
55120.0|0|0
26713.804|0|0
64169.804|0|0
19906.804|0|0
28020.0|0|0
21218.804|0|0
13000.0|0|0
13000.0|0|0
63273.804|0|1
44508.0|0|0
31490.0|0|0
10257.0|0|1
96000.0|0|0
33647.804|0|0
71316.0|0|0
4915.0|0|0
48201.0|0|0
99999.0|0|0
13857.0|0|0
95267.0|0|0
12000.0|0|0
36463.804|0|0
99999.0|0|0
68298.0|0|0
63750.0|0|1
92200.0|0|0
10540.0|0|0
83214.0|0|0
67077.0|0|0
28050.0|0|0
89200.0|0|0
9276.0|0|0
59665.0|0|0
3571.0|0|0
27775.804|0|1
79831.804|0|0
99999.0|0|0
98288.804|0|0
27434.804|0|0
45223.804|0|0
6000.0|0|0
62391.804|0|0
15514.0|0|0
16713.804|0|0
99999.0|0|0
36213.804|0|0
57213.804|0|0
72496.804|0|0
28223.804|0|0
12244.0|0|1
13000.0|0|0
69736.0|0|0
41998.0|0|0
68463.804|0|0
99999.0|0|0
25200.0|0|0
25529.804|0|0
9900.0|0|0
8021.0|0|0
10000.0|0|0
99000.0|0|0
11000.0|0|0
31223.804|0|0
10000.0|0|0
10000.0|0|0
7500.0|0|0
7000.0|0|0
8000.0|0|0
62613.0|0|0
62817.0|0|1
58868.0|0|0
59177.0|0|0
95556.804|0|0
50000.0|0|0
11000.0|0|0
19213.804|0|0
95314.804|0|0
55550.0|0|1
65700.0|0|0
99999.0|0|0
2721.0|0|0
2257.0|0|0
16613.804|0|1
75698.0|0|0
67649.0|0|0
25678.0|0|1
29713.804|0|1
67889.804|0|1
27475.804|0|1
77391.804|0|1
34425.804|0|1
99999.0|0|0
47813.804|0|0
90501.0|0|0
69858.0|0|0
31142.0|0|0
31922.0|0|0
56421.0|0|0
34213.804|0|0
2700.0|0|0
97542.0|0|0
23470.804|0|0
25713.804|0|0
18100.0|0|0
70200.0|0|0
49750.0|0|0
33025.0|0|0
22414.804|0|0
20000.0|0|0
19984.804|0|0
38714.804|0|1
17213.804|0|1
38725.804|0|1
52830.0|0|0
25000.0|0|1
55668.804|0|1
4420.0|0|1
16773.804|0|1
21000.0|0|1
27439.804|0|1
88763.804|0|0
37213.804|0|0
67015.804|0|0
88132.0|0|1
21313.804|0|1
99999.0|0|0
99999.0|0|0
54084.0|0|1
16213.804|0|1
21000.0|0|1
43260.0|0|1
44018.804|0|1
99999.0|0|1
32213.804|0|1
