female|nonwhite|gender|race|resid_income|scf_income
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|17979.663982783437|57352.0
0|0|Male|White|-12372.336017216563|27000.0
0|0|Male|White|-7222.336017216563|32150.0
0|0|Male|White|-13003.336017216563|26369.0
1|0|Female|White|13860.468008762728|38019.0
0|0|Male|White|2804.663982783437|42177.0
0|0|Male|White|16627.663982783437|56000.0
0|0|Male|White|-35772.33601721656|3600.0
1|0|Female|White|-20658.531991237272|3500.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|12827.663982783437|52200.0
0|0|Male|White|-2672.336017216563|36700.0
0|0|Male|White|24740.663982783437|64113.0
1|0|Female|White|-17458.531991237272|6700.0
1|0|Female|White|-15118.531991237272|9040.0
0|0|Male|White|-351.33601721656305|39021.0
0|0|Male|White|-38172.33601721656|1200.0
0|0|Male|White|-34269.33601721656|5103.0
1|0|Female|White|-8128.531991237272|16030.0
0|0|Male|White|-24372.336017216563|15000.0
1|0|Female|White|-12158.531991237272|12000.0
1|0|Female|White|12709.468008762728|36868.0
1|0|Female|White|18691.468008762728|42850.0
1|0|Female|White|-16953.531991237272|7205.0
0|0|Male|White|3079.663982783437|42452.0
0|0|Male|White|-37868.33601721656|1504.0
1|0|Female|White|22941.468008762728|47100.0
0|0|Male|White|10579.663982783437|49952.0
1|0|Female|White|-11678.531991237272|12480.0
1|0|Female|White|5444.468008762728|29603.0
0|0|Male|White|-30372.336017216563|9000.0
0|0|Male|White|-12372.336017216563|27000.0
1|0|Female|White|73739.46800876272|97898.0
0|0|Male|White|-17772.336017216563|21600.0
0|0|Male|White|-1267.336017216563|38105.0
0|0|Male|White|16927.663982783437|56300.0
1|0|Female|White|28165.468008762728|52324.0
0|0|Male|White|-31186.336017216563|8186.0
1|0|Female|White|24904.468008762728|49063.0
0|0|Male|White|-7290.336017216563|32082.0
0|0|Male|White|16927.663982783437|56300.0
0|0|Male|White|13366.663982783437|52739.0
1|0|Female|White|-8958.531991237272|15200.0
1|0|Female|White|-14157.531991237272|10001.0
0|0|Male|White|-2294.336017216563|37078.0
0|0|Male|White|8077.663982783437|47450.0
0|0|Male|White|16202.663982783437|55575.0
1|0|Female|White|32871.46800876273|57030.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-21825.531991237272|2333.0
1|0|Female|White|1051.4680087627275|25210.0
1|0|Female|White|-4561.531991237272|19597.0
0|0|Male|White|-35800.33601721656|3572.0
1|0|Female|Black|-7101.981523562834|17056.55
1|0|Female|Black|2498.018476437166|26656.55
0|0|Male|White|-24368.336017216563|15004.0
1|0|Female|White|-1158.5319912372725|23000.0
0|0|Male|Amer-Indian-Eskimo|-8715.785549542124|30656.55
1|0|Female|White|-13758.531991237272|10400.0
0|0|Male|White|-27292.336017216563|12080.0
0|0|Male|White|-38072.33601721656|1300.0
0|0|Male|White|-10515.336017216563|28857.0
1|0|Female|White|-13789.531991237272|10369.0
0|0|Male|White|-12976.336017216563|26396.0
1|0|Female|White|-6158.531991237272|18000.0
0|0|Male|White|-6352.336017216563|33020.0
0|0|Male|White|-7372.336017216563|32000.0
1|0|Female|White|25641.468008762728|49800.0
1|0|Female|White|2442.4680087627275|26601.0
0|0|Male|White|51514.66398278344|90887.0
0|0|Male|White|15669.663982783437|55042.0
0|0|Male|White|54587.66398278344|93960.0
1|0|Female|White|-11270.531991237272|12888.0
0|0|Male|White|-25691.336017216563|13681.0
0|0|Male|White|-22372.336017216563|17000.0
0|0|Male|Black|-21015.785549542124|18356.55
0|0|Male|White|14627.663982783437|54000.0
0|0|Male|White|-21372.336017216563|18000.0
1|0|Female|White|-12158.531991237272|12000.0
0|0|Male|White|-31647.336017216563|7725.0
0|0|Male|Amer-Indian-Eskimo|-23539.785549542124|15832.55
0|0|Male|White|-22365.336017216563|17007.0
1|0|Female|Black|-7049.981523562834|17108.55
0|0|Male|White|-19671.336017216563|19701.0
1|0|Female|Black|-201.9815235628339|23956.55
1|0|Female|White|-58.53199123727245|24100.0
0|0|Male|White|12932.663982783437|52305.0
1|0|Female|White|-12855.531991237272|11303.0
0|0|Male|White|-2922.336017216563|36450.0
0|0|Male|White|-13836.336017216563|25536.0
0|0|Male|White|-384.33601721656305|38988.0
0|0|Male|Black|-29115.785549542124|10256.55
0|0|Male|Black|-11715.785549542124|27656.55
0|0|Male|White|-17802.336017216563|21570.0
0|0|Male|White|18075.663982783437|57448.0
0|0|Male|White|-36788.33601721656|2584.0
0|0|Male|White|-5323.336017216563|34049.0
1|0|Female|White|-19919.531991237272|4239.0
1|0|Female|Black|-9801.981523562834|14356.55
0|0|Male|Black|-19995.785549542124|19376.55
0|0|Male|White|36902.66398278344|76275.0
0|0|Male|Black|4467.2144504578755|43839.55
0|0|Male|Black|-7715.7855495421245|31656.55
0|0|Male|Black|184.2144504578755|39556.55
1|0|Female|Black|-3301.981523562834|20856.55
0|0|Male|Black|-30369.785549542124|9002.55
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|White|-27672.336017216563|11700.0
0|0|Male|White|-16120.336017216563|23252.0
1|0|Female|White|4872.468008762728|29031.0
0|0|Male|White|-6604.336017216563|32768.0
0|0|Male|White|-11097.336017216563|28275.0
1|0|Female|White|4842.468008762728|29001.0
0|0|Male|White|-21371.336017216563|18001.0
0|0|Male|White|-13085.336017216563|26287.0
0|0|Male|White|54713.66398278344|94086.0
0|0|Male|White|-3383.336017216563|35989.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|3627.663982783437|43000.0
0|0|Male|White|34985.66398278344|74358.0
0|0|Male|White|46227.66398278344|85600.0
1|0|Female|White|46662.46800876273|70821.0
0|0|Male|White|15727.663982783437|55100.0
0|0|Male|White|6227.663982783437|45600.0
0|0|Male|White|-11372.336017216563|28000.0
1|0|Female|White|-1638.5319912372725|22520.0
1|0|Female|White|-10158.531991237272|14000.0
1|0|Female|White|-2018.5319912372725|22140.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|-21132.336017216563|18240.0
1|0|Female|White|-13758.531991237272|10400.0
0|0|Male|White|-5981.336017216563|33391.0
1|0|Female|Amer-Indian-Eskimo|14393.018476437166|38551.55
1|0|Female|White|10395.468008762728|34554.0
0|0|Male|White|-9352.336017216563|30020.0
1|0|Female|White|2430.4680087627275|26589.0
0|0|Male|White|2133.663982783437|41506.0
0|0|Male|White|-28492.336017216563|10880.0
0|0|Male|Black|-995.7855495421245|38376.55
1|0|Female|Black|6773.018476437166|30931.55
1|0|Female|Black|-12226.981523562834|11931.55
0|0|Male|White|-9040.336017216563|30332.0
0|0|Male|White|-21665.336017216563|17707.0
0|0|Male|White|-23130.336017216563|16242.0
0|0|Male|White|12457.663982783437|51830.0
0|0|Male|White|-33872.33601721656|5500.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Male|White|31147.663982783437|70520.0
0|0|Male|White|-21872.336017216563|17500.0
1|0|Female|White|-19158.531991237272|5000.0
1|0|Female|White|-15980.531991237272|8178.0
0|0|Male|White|-26072.336017216563|13300.0
0|0|Male|White|-6172.336017216563|33200.0
0|0|Male|White|5804.663982783437|45177.0
0|0|Male|White|10637.663982783437|50010.0
0|0|Male|White|-31317.336017216563|8055.0
0|0|Male|White|-21018.336017216563|18354.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|13123.663982783437|52496.0
0|0|Male|White|7627.663982783437|47000.0
0|0|Male|White|54173.66398278344|93546.0
0|0|Male|White|42127.66398278344|81500.0
1|0|Female|White|-8158.531991237272|16000.0
1|0|Female|White|3979.4680087627275|28138.0
1|0|Female|White|-15560.531991237272|8598.0
0|0|Male|White|-6372.336017216563|33000.0
0|0|Male|White|10774.663982783437|50147.0
0|0|Male|White|-1626.336017216563|37746.0
1|0|Female|White|39791.46800876273|63950.0
0|0|Male|White|-9861.336017216563|29511.0
0|0|Male|White|17441.663982783437|56814.0
0|0|Male|White|-29267.336017216563|10105.0
0|0|Male|White|-33618.33601721656|5754.0
0|0|Male|White|4327.663982783437|43700.0
1|0|Female|White|27141.468008762728|51300.0
0|0|Male|White|4043.663982783437|43416.0
1|0|Female|White|-18858.531991237272|5300.0
0|0|Male|White|-23372.336017216563|16000.0
0|0|Male|White|-18022.336017216563|21350.0
1|0|Female|Black|-11301.981523562834|12856.55
0|0|Male|Black|-13515.785549542124|25856.55
0|0|Male|White|14713.663982783437|54086.0
0|0|Male|White|-4334.336017216563|35038.0
1|0|Female|White|4841.468008762728|29000.0
0|0|Male|White|37177.66398278344|76550.0
1|0|Female|White|-753.5319912372725|23405.0
1|0|Female|White|327.46800876272755|24486.0
0|0|Male|White|12830.663982783437|52203.0
1|0|Female|Black|-13330.981523562834|10827.55
0|0|Male|White|9647.663982783437|49020.0
0|0|Male|White|1869.663982783437|41242.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-26862.336017216563|12510.0
1|0|Female|White|22054.468008762728|46213.0
0|0|Male|White|-7372.336017216563|32000.0
0|0|Male|White|-9372.336017216563|30000.0
0|0|Male|White|-3341.336017216563|36031.0
1|0|Female|White|63820.46800876273|87979.0
0|0|Male|White|22392.663982783437|61765.0
0|0|Male|White|12260.663982783437|51633.0
1|0|Female|White|-23653.531991237272|505.0
1|0|Female|Black|6138.018476437166|30296.55
1|0|Female|Black|8306.018476437166|32464.55
1|0|Female|Black|-16081.981523562834|8076.55
1|0|Female|White|-21703.531991237272|2455.0
0|0|Male|White|-4442.336017216563|34930.0
1|0|Female|White|-19658.531991237272|4500.0
0|0|Male|White|6127.663982783437|45500.0
1|0|Female|Black|-10301.981523562834|13856.55
0|0|Male|White|-37644.33601721656|1728.0
1|0|Female|Black|-16042.981523562834|8115.55
1|0|Female|Black|-16501.981523562834|7656.55
0|0|Male|Black|-28515.785549542124|10856.55
1|0|Female|Black|-14701.981523562834|9456.55
0|0|Male|White|-19028.336017216563|20344.0
0|0|Male|Other|-17515.785549542124|21856.55
1|0|Female|White|-15156.531991237272|9002.0
0|0|Male|White|2667.663982783437|42040.0
1|0|Female|White|-6718.531991237272|17440.0
0|0|Male|White|-30537.336017216563|8835.0
0|0|Male|White|-18772.336017216563|20600.0
0|0|Male|White|28427.663982783437|67800.0
0|0|Male|White|25567.663982783437|64940.0
0|0|Male|White|27134.663982783437|66507.0
1|0|Female|White|5849.468008762728|30008.0
0|0|Male|White|-15557.336017216563|23815.0
0|0|Male|White|30687.663982783437|70060.0
0|0|Male|White|36427.66398278344|75800.0
0|0|Male|White|23581.663982783437|62954.0
0|0|Male|Black|2750.2144504578755|42122.55
0|0|Male|Black|-17515.785549542124|21856.55
0|0|Male|Black|-22455.785549542124|16916.55
0|0|Male|White|-24293.336017216563|15079.0
0|0|Male|Amer-Indian-Eskimo|-2515.7855495421245|36856.55
0|0|Male|White|-23372.336017216563|16000.0
0|0|Male|White|-6347.336017216563|33025.0
0|0|Male|White|-16700.336017216563|22672.0
1|0|Female|White|-21087.531991237272|3071.0
0|0|Male|White|-11372.336017216563|28000.0
1|0|Female|White|-19158.531991237272|5000.0
0|0|Male|White|-28372.336017216563|11000.0
0|0|Male|White|-10429.336017216563|28943.0
0|0|Male|White|13204.663982783437|52577.0
0|0|Male|Black|25217.214450457876|64589.55
0|0|Male|White|-27372.336017216563|12000.0
1|0|Female|Black|2698.018476437166|26856.55
0|0|Male|White|-13372.336017216563|26000.0
1|0|Female|White|-8142.531991237272|16016.0
0|0|Male|Black|-29515.785549542124|9856.55
1|0|Female|Black|-13001.981523562834|11156.55
0|0|Male|Black|-33117.785549542124|6254.55
0|0|Male|White|3428.663982783437|42801.0
1|0|Female|White|-14158.531991237272|10000.0
0|0|Male|White|-33772.33601721656|5600.0
1|0|Female|Black|-12301.981523562834|11856.55
0|0|Male|Black|-30515.785549542124|8856.55
1|0|Female|White|-6158.531991237272|18000.0
1|0|Female|White|54985.46800876273|79144.0
1|0|Female|White|-18823.531991237272|5335.0
1|0|Female|White|52341.46800876273|76500.0
1|0|Female|White|-9858.531991237272|14300.0
0|0|Male|White|25727.663982783437|65100.0
1|0|Female|White|12041.468008762728|36200.0
1|0|Female|Black|-3801.981523562834|20356.55
0|0|Male|White|16511.663982783437|55884.0
1|0|Female|Black|-7801.981523562834|16356.55
0|0|Male|White|-32772.33601721656|6600.0
0|0|Male|Black|-16615.785549542124|22756.55
0|0|Male|White|57315.66398278344|96688.0
1|0|Female|White|20885.468008762728|45044.0
1|0|Female|White|-7658.531991237272|16500.0
0|0|Male|White|13827.663982783437|53200.0
1|0|Female|White|-21058.531991237272|3100.0
0|0|Male|Black|-23347.785549542124|16024.55
1|0|Female|Black|-5831.981523562834|18326.55
1|0|Female|Black|982.0184764371661|25140.55
1|0|Female|Black|-9301.981523562834|14856.55
0|0|Male|Black|-25515.785549542124|13856.55
0|0|Male|Black|-19428.785549542124|19943.55
1|0|Female|Black|-9301.981523562834|14856.55
0|0|Male|Black|-4475.7855495421245|34896.55
0|0|Male|White|-12372.336017216563|27000.0
1|0|Female|Black|-7301.981523562834|16856.55
1|0|Female|Black|-6301.981523562834|17856.55
0|0|Male|Black|-32205.785549542124|7166.55
1|0|Female|Amer-Indian-Eskimo|-16140.981523562834|8017.55
1|0|Female|Black|-1285.981523562834|22872.55
0|0|Male|Black|-25641.785549542124|13730.55
0|0|Male|White|-33249.33601721656|6123.0
1|0|Female|Black|-11521.981523562834|12636.55
1|0|Female|Black|-16401.981523562834|7756.55
0|0|Male|Black|-12943.785549542124|26428.55
1|0|Female|White|-8158.531991237272|16000.0
0|0|Male|White|-10326.336017216563|29046.0
0|0|Male|White|13627.663982783437|53000.0
0|0|Male|Asian-Pac-Islander|66483.21445045788|99999.0
0|0|Male|White|30643.663982783437|70016.0
0|0|Male|White|-28372.336017216563|11000.0
0|0|Male|White|44277.66398278344|83650.0
1|0|Female|White|2464.4680087627275|26623.0
0|0|Male|White|-9272.336017216563|30100.0
1|0|Female|White|54921.46800876273|79080.0
0|0|Male|White|-26754.336017216563|12618.0
0|0|Male|White|21777.663982783437|61150.0
0|0|Male|White|-38222.33601721656|1150.0
0|0|Male|White|48147.66398278344|87520.0
1|0|Female|White|75840.46800876272|99999.0
1|0|Female|White|55515.46800876273|79674.0
1|0|Female|White|-11450.531991237272|12708.0
1|0|Female|White|-17158.531991237272|7000.0
0|0|Male|White|-33372.33601721656|6000.0
1|0|Female|White|20881.468008762728|45040.0
1|0|Female|White|20541.468008762728|44700.0
0|0|Male|White|-25687.336017216563|13685.0
0|0|Male|White|-26892.336017216563|12480.0
0|0|Male|White|-8541.336017216563|30831.0
1|0|Female|White|38278.46800876273|62437.0
0|0|Male|White|-13172.336017216563|26200.0
1|0|Female|White|-7607.531991237272|16551.0
0|0|Male|White|-33138.33601721656|6234.0
1|0|Female|Black|3698.018476437166|27856.55
0|0|Male|Black|-11515.785549542124|27856.55
1|0|Female|Black|16720.018476437166|40878.55
1|0|Female|White|-21599.531991237272|2559.0
1|0|Female|White|-10628.531991237272|13530.0
1|0|Female|White|-6158.531991237272|18000.0
0|0|Male|White|-1852.336017216563|37520.0
1|0|Female|White|22556.468008762728|46715.0
1|0|Female|White|7856.468008762728|32015.0
0|0|Male|White|34075.66398278344|73448.0
1|0|Female|White|-20358.531991237272|3800.0
0|0|Male|White|-14355.336017216563|25017.0
0|0|Male|Black|-12515.785549542124|26856.55
0|0|Male|White|-15122.336017216563|24250.0
0|0|Male|White|-16242.336017216563|23130.0
0|0|Male|White|-17172.336017216563|22200.0
0|0|Male|White|-14472.336017216563|24900.0
0|0|Male|Asian-Pac-Islander|-22300.785549542124|17071.55
0|0|Male|Black|-22595.785549542124|16776.55
1|0|Female|Black|-8301.981523562834|15856.55
1|0|Female|Black|-17163.981523562834|6994.55
0|0|Male|Asian-Pac-Islander|-21315.785549542124|18056.55
1|0|Female|White|-5638.531991237272|18520.0
0|0|Male|White|15127.663982783437|54500.0
1|0|Female|Black|6965.018476437166|31123.55
0|0|Male|Black|-28505.785549542124|10866.55
0|0|Male|White|5301.663982783437|44674.0
1|0|Female|Black|-5993.981523562834|18164.55
0|0|Male|White|-14672.336017216563|24700.0
0|0|Male|Other|66483.21445045788|99999.0
0|0|Male|White|-29172.336017216563|10200.0
0|0|Male|White|-789.336017216563|38583.0
1|0|Female|White|871.4680087627275|25030.0
1|0|Female|White|2682.4680087627275|26841.0
0|0|Male|White|48567.66398278344|87940.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-32372.336017216563|7000.0
0|0|Male|White|-21362.336017216563|18010.0
0|0|Male|White|45871.66398278344|85244.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|White|39798.66398278344|79171.0
0|0|Male|White|-24267.336017216563|15105.0
1|0|Female|White|-14158.531991237272|10000.0
0|0|Male|Other|-25515.785549542124|13856.55
1|0|Female|White|-5908.531991237272|18250.0
0|0|Male|Other|-13509.785549542124|25862.55
1|0|Female|Other|-3301.981523562834|20856.55
0|0|Male|White|1647.663982783437|41020.0
0|0|Male|White|-17721.336017216563|21651.0
0|0|Male|White|-7122.336017216563|32250.0
0|0|Male|White|-24872.336017216563|14500.0
0|0|Male|White|53627.66398278344|93000.0
1|0|Female|White|11041.468008762728|35200.0
0|0|Male|White|-4294.336017216563|35078.0
0|0|Male|White|-25991.336017216563|13381.0
0|0|Male|White|5828.663982783437|45201.0
0|0|Male|White|-27627.336017216563|11745.0
0|0|Male|White|-31672.336017216563|7700.0
0|0|Male|White|-4481.336017216563|34891.0
1|0|Female|White|-21168.531991237272|2990.0
0|0|Male|White|-31472.336017216563|7900.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|-36871.33601721656|2501.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|Black|-12205.785549542124|27166.55
0|0|Male|White|-27772.336017216563|11600.0
0|0|Male|White|-24172.336017216563|15200.0
1|0|Female|White|-4158.531991237272|20000.0
0|0|Male|White|60626.66398278344|99999.0
1|0|Female|White|-6858.531991237272|17300.0
1|0|Female|White|4841.468008762728|29000.0
1|0|Female|Asian-Pac-Islander|-14859.981523562834|9298.55
1|0|Female|White|29385.468008762728|53544.0
0|0|Male|White|-382.33601721656305|38990.0
0|0|Male|White|-17592.336017216563|21780.0
0|0|Male|White|-23234.336017216563|16138.0
0|0|Male|White|30637.663982783437|70010.0
0|0|Male|White|-18682.336017216563|20690.0
0|0|Male|White|-9818.336017216563|29554.0
0|0|Male|Black|11685.214450457876|51057.55
1|0|Female|Black|-13801.981523562834|10356.55
1|0|Female|Black|-15901.981523562834|8256.55
1|0|Female|White|27527.468008762728|51686.0
0|0|Male|White|-7370.336017216563|32002.0
1|0|Female|White|-9918.531991237272|14240.0
0|0|Male|White|-31647.336017216563|7725.0
0|0|Male|White|13780.663982783437|53153.0
1|0|Female|White|-18793.531991237272|5365.0
0|0|Male|White|-10198.336017216563|29174.0
0|0|Male|White|-21352.336017216563|18020.0
1|0|Female|Black|-249.9815235628339|23908.55
1|0|Female|Black|-11301.981523562834|12856.55
0|0|Male|Black|-23515.785549542124|15856.55
0|0|Male|White|51465.66398278344|90838.0
0|0|Male|White|-17930.336017216563|21442.0
1|0|Female|White|-6158.531991237272|18000.0
0|0|Male|White|-31244.336017216563|8128.0
0|0|Male|White|-23372.336017216563|16000.0
1|0|Female|White|-18155.531991237272|6003.0
0|0|Male|White|-2173.336017216563|37199.0
0|0|Male|White|-14272.336017216563|25100.0
0|0|Male|White|35127.66398278344|74500.0
0|0|Male|White|38149.66398278344|77522.0
0|0|Male|White|-11952.336017216563|27420.0
0|0|Male|White|59450.66398278344|98823.0
0|0|Male|White|-170.33601721656305|39202.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|1028.663982783437|40401.0
0|0|Male|White|-1664.336017216563|37708.0
0|0|Male|White|4655.663982783437|44028.0
1|0|Female|White|-21981.531991237272|2177.0
1|0|Female|White|-6820.531991237272|17338.0
1|0|Female|White|-4158.531991237272|20000.0
1|0|Female|White|-21758.531991237272|2400.0
0|0|Male|White|-18373.336017216563|20999.0
0|0|Male|White|-17570.336017216563|21802.0
1|0|Female|White|12897.468008762728|37056.0
1|0|Female|White|8705.468008762728|32864.0
1|0|Female|White|18871.468008762728|43030.0
1|0|Female|Black|698.0184764371661|24856.55
0|0|Male|Black|19224.214450457876|58596.55
0|0|Male|Black|-15514.785549542124|23857.55
0|0|Male|Black|-3515.7855495421245|35856.55
1|0|Female|White|-4133.531991237272|20025.0
1|0|Female|White|34641.46800876273|58800.0
1|0|Female|White|-6078.531991237272|18080.0
0|0|Male|White|-5663.336017216563|33709.0
0|0|Male|White|-7572.336017216563|31800.0
1|0|Female|White|-2158.5319912372725|22000.0
1|0|Female|White|-11358.531991237272|12800.0
1|0|Female|White|-9580.531991237272|14578.0
0|0|Male|White|-22080.336017216563|17292.0
0|0|Male|Black|-28515.785549542124|10856.55
0|0|Male|Black|-22515.785549542124|16856.55
1|0|Female|Black|25192.018476437166|49350.55
1|0|Female|Black|-12801.981523562834|11356.55
1|0|Female|Black|698.0184764371661|24856.55
0|0|Male|Black|9301.214450457876|48673.55
0|0|Male|Black|-27315.785549542124|12056.55
0|0|Male|Black|6985.2144504578755|46357.55
0|0|Male|Black|9128.214450457876|48500.55
1|0|Female|Black|-16603.981523562834|7554.55
0|0|Male|Asian-Pac-Islander|38484.214450457876|77856.55
0|0|Male|Black|47184.214450457876|86556.55
1|0|Female|Black|-13927.981523562834|10230.55
0|0|Male|White|11391.663982783437|50764.0
0|0|Male|White|24127.663982783437|63500.0
0|0|Male|White|-12357.336017216563|27015.0
0|0|Male|White|3107.663982783437|42480.0
0|0|Male|White|-14339.336017216563|25033.0
1|0|Female|White|8941.468008762728|33100.0
0|0|Male|White|21966.663982783437|61339.0
1|0|Female|Black|-11201.981523562834|12956.55
0|0|Male|White|22271.663982783437|61644.0
0|0|Male|White|-3770.336017216563|35602.0
0|0|Male|White|23924.663982783437|63297.0
1|0|Female|White|14403.468008762728|38562.0
1|0|Female|White|-7089.531991237272|17069.0
0|0|Male|White|-2872.336017216563|36500.0
0|0|Male|White|-3472.336017216563|35900.0
1|0|Female|White|-10958.531991237272|13200.0
0|0|Male|Black|-20505.785549542124|18866.55
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-21696.336017216563|17676.0
0|0|Male|White|5627.663982783437|45000.0
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|30627.663982783437|70000.0
0|0|Male|White|-29208.336017216563|10164.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|35775.66398278344|75148.0
1|0|Female|White|-12175.531991237272|11983.0
1|0|Female|White|8501.468008762728|32660.0
0|0|Male|White|40725.66398278344|80098.0
0|0|Male|White|-26372.336017216563|13000.0
1|0|Female|White|-18518.531991237272|5640.0
0|0|Male|Black|22484.214450457876|61856.55
1|0|Female|Black|-8301.981523562834|15856.55
1|0|Female|White|868.4680087627275|25027.0
0|0|Male|Black|29084.214450457876|68456.55
1|0|Female|White|506.46800876272755|24665.0
1|0|Female|White|63215.46800876273|87374.0
1|0|Female|White|25133.468008762728|49292.0
0|0|Male|White|-14496.336017216563|24876.0
0|0|Male|White|23805.663982783437|63178.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-16377.336017216563|22995.0
1|0|Female|White|7841.468008762728|32000.0
0|0|Male|White|15627.663982783437|55000.0
1|0|Female|White|-5735.531991237272|18423.0
0|0|Male|White|13139.663982783437|52512.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|45796.66398278344|85169.0
0|0|Male|White|12027.663982783437|51400.0
0|0|Male|White|362.66398278343695|39735.0
0|0|Male|Asian-Pac-Islander|43974.214450457876|83346.55
0|0|Male|Black|-9515.785549542124|29856.55
0|0|Male|White|-4372.336017216563|35000.0
1|0|Female|White|-7358.531991237272|16800.0
0|0|Male|White|-17711.336017216563|21661.0
0|0|Male|Black|-415.7855495421245|38956.55
1|0|Female|Black|-12793.981523562834|11364.55
0|0|Male|Black|-27515.785549542124|11856.55
1|0|Female|White|-12678.531991237272|11480.0
0|0|Male|White|-11072.336017216563|28300.0
0|0|Male|White|-27370.336017216563|12002.0
1|0|Female|Black|-9201.981523562834|14956.55
0|0|Male|White|-6372.336017216563|33000.0
1|0|Female|White|-13158.531991237272|11000.0
0|0|Male|White|-2972.336017216563|36400.0
1|0|Female|White|13341.468008762728|37500.0
0|0|Male|White|-17354.336017216563|22018.0
0|0|Male|White|25048.663982783437|64421.0
1|0|Female|White|-9158.531991237272|15000.0
1|0|Female|White|-11358.531991237272|12800.0
1|0|Female|White|53439.46800876273|77598.0
0|0|Male|White|-14370.336017216563|25002.0
1|0|Female|White|-4884.531991237272|19274.0
0|0|Male|White|-35372.33601721656|4000.0
0|0|Male|White|-4272.336017216563|35100.0
0|0|Male|White|-9572.336017216563|29800.0
0|0|Male|White|-7127.336017216563|32245.0
0|0|Male|White|-33372.33601721656|6000.0
1|0|Female|Black|38899.018476437166|63057.55
1|0|Female|Black|703.0184764371661|24861.55
0|0|Male|Black|23308.214450457876|62680.55
1|0|Female|Black|3513.018476437166|27671.55
1|0|Female|White|1616.4680087627275|25775.0
0|0|Male|White|-21372.336017216563|18000.0
0|0|Male|White|16757.663982783437|56130.0
0|0|Male|White|12727.663982783437|52100.0
1|0|Female|White|-18896.531991237272|5262.0
1|0|Female|White|10842.468008762728|35001.0
0|0|Male|White|-29572.336017216563|9800.0
0|0|Male|White|-11377.336017216563|27995.0
0|0|Male|White|-13572.336017216563|25800.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Male|White|5627.663982783437|45000.0
0|0|Male|Black|-15.7855495421245|39356.55
1|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|17509.663982783437|56882.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-27312.336017216563|12060.0
0|0|Male|White|-21208.336017216563|18164.0
0|0|Male|White|35412.66398278344|74785.0
0|0|Male|White|30772.663982783437|70145.0
0|0|Male|White|37127.66398278344|76500.0
1|0|Female|White|-12133.531991237272|12025.0
0|0|Male|Other|-18489.785549542124|20882.55
0|0|Male|Other|10061.214450457876|49433.55
0|0|Male|White|-33472.33601721656|5900.0
0|0|Male|White|-18330.336017216563|21042.0
1|0|Female|White|-6152.531991237272|18006.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-19320.336017216563|20052.0
1|0|Female|White|-19809.531991237272|4349.0
1|0|Female|White|-13558.531991237272|10600.0
0|0|Male|White|-12178.336017216563|27194.0
0|0|Male|White|-12852.336017216563|26520.0
1|0|Female|White|-2786.5319912372725|21372.0
0|0|Male|White|-27371.336017216563|12001.0
0|0|Male|White|-960.336017216563|38412.0
0|0|Male|Black|9746.214450457876|49118.55
0|0|Male|Black|-9025.785549542124|30346.55
1|0|Female|White|-16958.531991237272|7200.0
1|0|Female|Black|25795.018476437166|49953.55
1|0|Female|Black|698.0184764371661|24856.55
1|0|Female|Black|-13801.981523562834|10356.55
0|0|Male|Black|-12114.785549542124|27257.55
1|0|Female|White|841.4680087627275|25000.0
0|0|Male|White|5127.663982783437|44500.0
1|0|Female|White|-958.5319912372725|23200.0
1|0|Female|White|22341.468008762728|46500.0
1|0|Female|White|-6168.531991237272|17990.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|58627.66398278344|98000.0
1|0|Female|White|-3958.5319912372725|20200.0
1|0|Female|White|-12612.531991237272|11546.0
1|0|Female|White|-12248.531991237272|11910.0
0|0|Male|White|-9380.336017216563|29992.0
0|0|Male|White|-31367.336017216563|8005.0
0|0|Male|White|-23372.336017216563|16000.0
1|0|Female|White|6159.468008762728|30318.0
0|0|Male|White|-36395.33601721656|2977.0
0|0|Male|White|-2872.336017216563|36500.0
0|0|Male|White|-20509.336017216563|18863.0
