female|nonwhite|Sex|Race|resid_LSAT|resid_UGPA|scf_LSAT|scf_UGPA
0|0|Male|White|0.2151874838095793|0.6929433089697556|38.0|3.9
0|0|Male|White|4.215187483809579|-0.007056691030244089|42.0|3.2
1|0|Female|White|9.823898808579308|0.0677777506619921|47.0|3.4
0|0|Male|White|9.21518748380958|0.3929433089697558|47.0|3.6
0|0|Male|White|1.2151874838095793|0.19294330896975564|39.0|3.4
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
0|0|Male|White|0.2151874838095793|0.19294330896975564|38.0|3.4
0|0|Male|White|-1.7848125161904207|0.29294330896975573|36.0|3.5
0|0|Male|White|3.2151874838095793|-0.20705669103024427|41.0|3.0
0|0|Male|White|1.2151874838095793|-0.40705669103024444|39.0|2.8
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
1|0|Female|White|-1.1761011914206918|0.36777775066199236|36.0|3.7
0|0|Male|White|1.2151874838095793|-0.30705669103024436|39.0|2.9
0|0|Male|White|3.2151874838095793|0.7929433089697557|41.0|4.0
0|0|Male|White|-1.7848125161904207|-0.007056691030244089|36.0|3.2
0|0|Male|White|-1.7848125161904207|0.29294330896975573|36.0|3.5
1|0|Female|White|-1.1761011914206918|-0.3322222493380078|36.0|3.0
1|0|Female|White|2.823898808579308|-0.23222224933800772|40.0|3.1
1|0|Female|White|2.823898808579308|0.2677777506619923|40.0|3.6
0|0|Male|White|10.21518748380958|-0.30705669103024436|48.0|2.9
0|0|Male|White|4.215187483809579|0.3929433089697558|42.0|3.6
0|0|Male|White|-0.7848125161904207|-0.10705669103024418|37.0|3.1
0|0|Male|White|0.2151874838095793|-0.20705669103024427|38.0|3.0
1|0|Female|White|-1.1761011914206918|0.2677777506619923|36.0|3.6
1|0|Female|White|4.823898808579308|-0.03222224933800799|42.0|3.3
1|0|Female|White|5.823898808579308|-0.13222224933800764|43.0|3.2
1|0|Female|White|1.8238988085793082|-0.23222224933800772|39.0|3.1
1|0|Female|White|0.8238988085793082|0.5677777506619921|38.0|3.9
0|0|Male|White|5.215187483809579|-0.30705669103024436|43.0|2.9
1|0|Female|White|3.823898808579308|0.467777750661992|41.0|3.8
1|0|Female|White|6.823898808579308|-0.03222224933800799|44.0|3.3
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
0|0|Male|White|2.2151874838095793|-0.30705669103024436|40.0|2.9
1|0|Female|White|2.823898808579308|-0.23222224933800772|40.0|3.1
0|0|Male|White|2.2151874838095793|-0.6070566910302442|40.0|2.6
0|0|Male|White|3.2151874838095793|-0.007056691030244089|41.0|3.2
1|0|Female|White|6.823898808579308|-0.8322222493380078|44.0|2.5
0|0|Male|White|7.215187483809579|0.09294330896975556|45.0|3.3
0|0|Male|White|-1.7848125161904207|0.5929433089697556|36.0|3.8
0|0|Male|White|-1.7848125161904207|0.29294330896975573|36.0|3.5
0|0|Male|White|-1.7848125161904207|0.3929433089697558|36.0|3.6
1|0|Female|White|2.823898808579308|-0.13222224933800764|40.0|3.2
0|0|Male|White|3.2151874838095793|-0.40705669103024444|41.0|2.8
0|0|Male|White|-0.7848125161904207|-0.10705669103024418|37.0|3.1
0|0|Male|White|4.215187483809579|-0.20705669103024427|42.0|3.0
1|0|Female|White|2.823898808579308|-0.532222249338008|40.0|2.8
1|0|Female|White|0.8238988085793082|-0.13222224933800764|38.0|3.2
1|0|Female|White|-0.1761011914206918|0.5677777506619921|37.0|3.9
0|0|Male|White|3.2151874838095793|-0.40705669103024444|41.0|2.8
0|0|Male|White|2.2151874838095793|-0.007056691030244089|40.0|3.2
1|0|Female|White|3.823898808579308|-0.13222224933800764|41.0|3.2
0|0|Male|White|1.2151874838095793|0.19294330896975564|39.0|3.4
1|0|Female|NonWhite|-1.537543055807447|0.18676498030549737|35.639|3.519
0|0|Male|White|-2.7848125161904207|0.19294330896975564|35.0|3.4
0|0|Male|NonWhite|4.853745619422824|0.5119305386132611|42.639|3.719
1|0|Female|White|3.823898808579308|-0.13222224933800764|41.0|3.2
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
1|0|Female|White|0.8238988085793082|-0.3322222493380078|38.0|3.0
1|0|Female|White|2.823898808579308|0.1677777506619922|40.0|3.5
0|0|Male|White|1.2151874838095793|-0.30705669103024436|39.0|2.9
1|0|Female|White|4.823898808579308|-0.23222224933800772|42.0|3.1
0|0|Male|White|-0.7848125161904207|0.29294330896975573|37.0|3.5
0|0|Male|White|3.2151874838095793|-0.30705669103024436|41.0|2.9
0|0|Male|White|4.215187483809579|-0.5070566910302441|42.0|2.7
1|0|Female|White|5.823898808579308|-0.532222249338008|43.0|2.8
1|0|Female|White|6.823898808579308|0.0677777506619921|44.0|3.4
0|0|Male|White|0.2151874838095793|0.3929433089697558|38.0|3.6
0|0|Male|White|8.21518748380958|0.5929433089697556|46.0|3.8
0|0|Male|White|2.2151874838095793|-0.20705669103024427|40.0|3.0
0|0|Male|White|-0.7848125161904207|0.29294330896975573|37.0|3.5
1|0|Female|White|-6.176101191420692|0.2677777506619923|31.0|3.6
0|0|Male|NonWhite|5.853745619422824|-0.6880694613867391|43.639|2.519
0|0|Male|White|2.2151874838095793|-0.20705669103024427|40.0|3.0
0|0|Male|White|1.2151874838095793|0.09294330896975556|39.0|3.3
0|0|Male|White|2.2151874838095793|-0.40705669103024444|40.0|2.8
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
1|0|Female|White|-1.1761011914206918|0.1677777506619922|36.0|3.5
1|0|Female|NonWhite|-1.537543055807447|0.18676498030549737|35.639|3.519
0|0|Male|NonWhite|7.853745619422824|0.21193053861326128|45.639|3.419
0|0|Male|White|-1.7848125161904207|0.19294330896975564|36.0|3.4
0|0|Male|White|-2.7848125161904207|0.3929433089697558|35.0|3.6
0|0|Male|White|2.2151874838095793|-0.5070566910302441|40.0|2.7
0|0|Male|NonWhite|-3.146254380577176|-0.588069461386739|34.639|2.619
1|0|Female|White|1.8238988085793082|-0.13222224933800764|39.0|3.2
1|0|Female|White|-0.1761011914206918|-0.4322222493380079|37.0|2.9
0|0|Male|White|2.2151874838095793|-0.40705669103024444|40.0|2.8
0|0|Male|White|3.2151874838095793|0.5929433089697556|41.0|3.8
0|0|Male|White|2.2151874838095793|-0.10705669103024418|40.0|3.1
0|0|Male|White|3.2151874838095793|0.29294330896975573|41.0|3.5
1|0|Female|White|4.823898808579308|-0.532222249338008|42.0|2.8
1|0|Female|White|1.8238988085793082|0.6677777506619922|39.0|4.0
0|0|Male|White|3.2151874838095793|-0.20705669103024427|41.0|3.0
1|0|Female|White|3.823898808579308|-0.6322222493380076|41.0|2.7
1|0|Female|NonWhite|1.462456944192553|-0.11323501969450245|38.639|3.219
0|0|Male|White|2.2151874838095793|0.4929433089697559|40.0|3.7
0|0|Male|NonWhite|8.853745619422824|0.011930538613261099|46.639|3.219
0|0|Male|NonWhite|-3.146254380577176|0.011930538613261099|34.639|3.219
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
0|0|Male|White|0.2151874838095793|-0.40705669103024444|38.0|2.8
1|0|Female|NonWhite|0.462456944192553|-0.21323501969450254|37.639|3.119
0|0|Male|White|4.215187483809579|0.5929433089697556|42.0|3.8
0|0|Male|White|0.2151874838095793|0.19294330896975564|38.0|3.4
0|0|Male|White|1.2151874838095793|-0.40705669103024444|39.0|2.8
1|0|Female|White|1.8238988085793082|-0.3322222493380078|39.0|3.0
0|0|Male|White|4.215187483809579|-0.30705669103024436|42.0|2.9
0|0|Male|NonWhite|-6.146254380577176|-0.08806946138673899|31.639|3.119
0|0|Male|White|8.21518748380958|-0.20705669103024427|46.0|3.0
0|0|Male|NonWhite|-5.146254380577176|-0.588069461386739|32.639|2.619
1|0|Female|White|0.8238988085793082|-0.532222249338008|38.0|2.8
0|0|Male|White|6.215187483809579|0.09294330896975556|44.0|3.3
1|0|Female|White|-0.1761011914206918|-0.03222224933800799|37.0|3.3
1|0|Female|White|-0.1761011914206918|0.467777750661992|37.0|3.8
0|0|Male|White|5.215187483809579|0.19294330896975564|43.0|3.4
0|0|Male|NonWhite|-2.146254380577176|0.11193053861326119|35.639|3.319
1|0|Female|White|1.8238988085793082|-0.13222224933800764|39.0|3.2
0|0|Male|NonWhite|-0.14625438057717588|-0.08806946138673899|37.639|3.119
1|0|Female|White|3.823898808579308|-0.23222224933800772|41.0|3.1
1|0|Female|NonWhite|0.462456944192553|-0.41323501969450227|37.639|2.919
1|0|Female|White|3.823898808579308|0.6677777506619922|41.0|4.0
0|0|Male|White|5.215187483809579|-0.7070566910302443|43.0|2.5
1|0|Female|White|-0.1761011914206918|0.1677777506619922|37.0|3.5
0|0|Male|White|9.21518748380958|0.09294330896975556|47.0|3.3
0|0|Male|White|2.2151874838095793|0.29294330896975573|40.0|3.5
1|0|Female|White|2.823898808579308|0.1677777506619922|40.0|3.5
1|0|Female|White|4.823898808579308|0.6677777506619922|42.0|4.0
1|0|Female|White|2.823898808579308|0.2677777506619923|40.0|3.6
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|2.823898808579308|-0.4322222493380079|40.0|2.9
1|0|Female|White|1.8238988085793082|0.0677777506619921|39.0|3.4
0|0|Male|NonWhite|0.8537456194228241|0.6119305386132612|38.639|3.819
1|0|Female|White|3.823898808579308|-0.13222224933800764|41.0|3.2
0|0|Male|White|1.2151874838095793|0.09294330896975556|39.0|3.3
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
0|0|Male|White|0.2151874838095793|-0.10705669103024418|38.0|3.1
1|0|Female|NonWhite|-5.537543055807447|-0.6132350196945024|31.639|2.719
0|0|Male|White|-1.7848125161904207|0.6929433089697556|36.0|3.9
0|0|Male|White|5.215187483809579|0.19294330896975564|43.0|3.4
1|0|Female|White|4.823898808579308|0.6677777506619922|42.0|4.0
1|0|Female|NonWhite|-1.537543055807447|-0.41323501969450227|35.639|2.919
0|0|Male|White|3.2151874838095793|-0.20705669103024427|41.0|3.0
1|0|Female|White|3.823898808579308|-0.4322222493380079|41.0|2.9
0|0|Male|NonWhite|1.8537456194228241|0.911930538613261|39.639|4.0
0|0|Male|White|2.2151874838095793|-0.20705669103024427|40.0|3.0
0|0|Male|White|3.2151874838095793|-0.6070566910302442|41.0|2.6
0|0|Male|White|6.215187483809579|-0.40705669103024444|44.0|2.8
1|0|Female|White|0.8238988085793082|-0.23222224933800772|38.0|3.1
1|0|Female|White|-2.176101191420692|0.5677777506619921|35.0|3.9
1|0|Female|White|6.823898808579308|0.5677777506619921|44.0|3.9
0|0|Male|White|3.2151874838095793|-0.20705669103024427|41.0|3.0
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
1|0|Female|White|-0.1761011914206918|0.1677777506619922|37.0|3.5
1|0|Female|White|-0.1761011914206918|0.0677777506619921|37.0|3.4
0|0|Male|White|2.2151874838095793|0.6929433089697556|40.0|3.9
0|0|Male|White|3.2151874838095793|-0.30705669103024436|41.0|2.9
1|0|Female|White|1.8238988085793082|-0.23222224933800772|39.0|3.1
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|1.8238988085793082|0.5677777506619921|39.0|3.9
0|0|Male|White|1.2151874838095793|-0.007056691030244089|39.0|3.2
1|0|Female|NonWhite|8.462456944192553|-0.21323501969450254|45.639|3.119
1|0|Female|White|2.823898808579308|-0.6322222493380076|40.0|2.7
0|0|Male|White|4.215187483809579|0.09294330896975556|42.0|3.3
1|0|Female|White|4.823898808579308|-0.532222249338008|42.0|2.8
1|0|Female|White|3.823898808579308|0.2677777506619923|41.0|3.6
1|0|Female|White|4.823898808579308|-0.532222249338008|42.0|2.8
1|0|Female|White|6.823898808579308|-0.13222224933800764|44.0|3.2
1|0|Female|White|1.8238988085793082|-0.4322222493380079|39.0|2.9
1|0|Female|White|1.8238988085793082|-0.3322222493380078|39.0|3.0
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
1|0|Female|White|5.823898808579308|-0.03222224933800799|43.0|3.3
1|0|Female|White|-3.176101191420692|0.467777750661992|34.0|3.8
1|0|Female|White|10.823898808579308|0.467777750661992|48.0|3.8
1|0|Female|White|2.823898808579308|0.2677777506619923|40.0|3.6
0|0|Male|White|3.2151874838095793|-0.30705669103024436|41.0|2.9
0|0|Male|NonWhite|0.8537456194228241|-0.3880694613867388|38.639|2.819
1|0|Female|White|-0.1761011914206918|0.0677777506619921|37.0|3.4
0|0|Male|White|0.2151874838095793|0.3929433089697558|38.0|3.6
0|0|Male|White|4.215187483809579|-0.40705669103024444|42.0|2.8
0|0|Male|White|6.215187483809579|-0.007056691030244089|44.0|3.2
0|0|Male|White|3.2151874838095793|-0.10705669103024418|41.0|3.1
0|0|Male|White|0.2151874838095793|0.3929433089697558|38.0|3.6
0|0|Male|White|0.2151874838095793|-0.10705669103024418|38.0|3.1
0|0|Male|White|3.2151874838095793|-0.10705669103024418|41.0|3.1
0|0|Male|White|4.215187483809579|-0.007056691030244089|42.0|3.2
0|0|Male|NonWhite|0.8537456194228241|0.5119305386132611|38.639|3.719
1|0|Female|White|1.8238988085793082|-0.13222224933800764|39.0|3.2
0|0|Male|White|8.21518748380958|-0.9070566910302444|46.0|2.3
0|0|Male|NonWhite|-4.146254380577176|-0.18806946138673908|33.639|3.019
1|0|Female|NonWhite|-3.537543055807447|0.18676498030549737|33.639|3.519
1|0|Female|NonWhite|5.462456944192553|-0.5132350196945024|42.639|2.819
1|0|Female|NonWhite|-5.537543055807447|0.38676498030549755|31.639|3.719
1|0|Female|White|4.823898808579308|-0.8322222493380078|42.0|2.5
1|0|Female|White|1.8238988085793082|0.0677777506619921|39.0|3.4
1|0|Female|White|2.823898808579308|-0.4322222493380079|40.0|2.9
0|0|Male|White|2.2151874838095793|-0.007056691030244089|40.0|3.2
1|0|Female|NonWhite|1.462456944192553|-0.013235019694502359|38.639|3.319
0|0|Male|White|8.21518748380958|0.3929433089697558|46.0|3.6
0|0|Male|NonWhite|4.853745619422824|0.21193053861326128|42.639|3.419
1|0|Female|White|9.823898808579308|0.0677777506619921|47.0|3.4
1|0|Female|White|4.823898808579308|0.5677777506619921|42.0|3.9
0|0|Male|NonWhite|-1.1462543805771759|0.5119305386132611|36.639|3.719
1|0|Female|White|4.823898808579308|-0.23222224933800772|42.0|3.1
1|0|Female|White|2.823898808579308|0.36777775066199236|40.0|3.7
1|0|Female|White|6.823898808579308|0.6677777506619922|44.0|4.0
1|0|Female|White|8.823898808579308|0.467777750661992|46.0|3.8
1|0|Female|White|3.823898808579308|0.2677777506619923|41.0|3.6
0|0|Male|White|4.215187483809579|0.6929433089697556|42.0|3.9
1|0|Female|White|5.823898808579308|0.467777750661992|43.0|3.8
1|0|Female|White|6.823898808579308|0.1677777506619922|44.0|3.5
0|0|Male|White|7.215187483809579|-0.20705669103024427|45.0|3.0
0|0|Male|White|10.21518748380958|0.19294330896975564|48.0|3.4
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
0|0|Male|White|10.21518748380958|0.6929433089697556|48.0|3.9
1|0|Female|White|10.823898808579308|0.467777750661992|48.0|3.8
0|0|Male|White|7.215187483809579|0.5929433089697556|45.0|3.8
1|0|Female|White|9.823898808579308|-0.13222224933800764|47.0|3.2
1|0|Female|White|4.823898808579308|0.2677777506619923|42.0|3.6
1|0|Female|White|5.823898808579308|0.2677777506619923|43.0|3.6
0|0|Male|White|5.215187483809579|0.3929433089697558|43.0|3.6
1|0|Female|White|9.823898808579308|-0.23222224933800772|47.0|3.1
1|0|Female|NonWhite|12.462456944192553|0.38676498030549755|48.0|3.719
0|0|Male|White|9.21518748380958|0.19294330896975564|47.0|3.4
0|0|Male|White|10.21518748380958|0.29294330896975573|48.0|3.5
1|0|Female|White|1.8238988085793082|0.1677777506619922|39.0|3.5
1|0|Female|NonWhite|0.462456944192553|0.38676498030549755|37.639|3.719
0|0|Male|NonWhite|6.853745619422824|0.411930538613261|44.639|3.619
1|0|Female|White|7.823898808579308|0.5677777506619921|45.0|3.9
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
0|0|Male|White|6.215187483809579|0.7929433089697557|44.0|4.0
1|0|Female|White|-9.176101191420692|0.5677777506619921|28.0|3.9
1|0|Female|White|6.823898808579308|0.5677777506619921|44.0|3.9
0|0|Male|White|1.2151874838095793|0.5929433089697556|39.0|3.8
0|0|Male|White|6.215187483809579|0.4929433089697559|44.0|3.7
1|0|Female|White|3.823898808579308|0.36777775066199236|41.0|3.7
0|0|Male|White|7.215187483809579|0.29294330896975573|45.0|3.5
1|0|Female|White|4.823898808579308|0.36777775066199236|42.0|3.7
1|0|Female|White|7.823898808579308|0.2677777506619923|45.0|3.6
0|0|Male|NonWhite|3.853745619422824|0.011930538613261099|41.639|3.219
0|0|Male|White|7.215187483809579|0.3929433089697558|45.0|3.6
0|0|Male|White|6.215187483809579|0.4929433089697559|44.0|3.7
1|0|Female|NonWhite|7.462456944192553|0.5867649803054977|44.639|3.919
1|0|Female|White|5.823898808579308|0.0677777506619921|43.0|3.4
1|0|Female|NonWhite|2.462456944192553|-0.11323501969450245|39.639|3.219
1|0|Female|White|7.823898808579308|0.2677777506619923|45.0|3.6
1|0|Female|White|3.823898808579308|0.467777750661992|41.0|3.8
1|0|Female|White|7.823898808579308|0.2677777506619923|45.0|3.6
1|0|Female|White|1.8238988085793082|0.2677777506619923|39.0|3.6
1|0|Female|White|10.823898808579308|0.2677777506619923|48.0|3.6
0|0|Male|White|5.215187483809579|0.4929433089697559|43.0|3.7
0|0|Male|NonWhite|1.8537456194228241|0.3119305386132609|39.639|3.519
1|0|Female|NonWhite|-4.537543055807447|-0.013235019694502359|32.639|3.319
0|0|Male|White|10.21518748380958|-0.10705669103024418|48.0|3.1
1|0|Female|White|5.823898808579308|0.1677777506619922|43.0|3.5
1|0|Female|White|3.823898808579308|0.5677777506619921|41.0|3.9
1|0|Female|White|3.823898808579308|0.6677777506619922|41.0|4.0
1|0|Female|White|8.823898808579308|0.467777750661992|46.0|3.8
1|0|Female|NonWhite|7.462456944192553|-0.21323501969450254|44.639|3.119
0|0|Male|NonWhite|13.853745619422824|-0.18806946138673908|48.0|3.019
1|0|Female|White|9.823898808579308|0.6677777506619922|47.0|4.0
1|0|Female|NonWhite|-2.537543055807447|-0.21323501969450254|34.639|3.119
0|0|Male|White|5.215187483809579|0.6929433089697556|43.0|3.9
1|0|Female|NonWhite|11.462456944192553|0.38676498030549755|48.0|3.719
0|0|Male|White|6.215187483809579|0.29294330896975573|44.0|3.5
0|0|Male|White|6.215187483809579|0.29294330896975573|44.0|3.5
0|0|Male|White|10.21518748380958|0.29294330896975573|48.0|3.5
0|0|Male|White|7.215187483809579|0.09294330896975556|45.0|3.3
0|0|Male|White|2.2151874838095793|0.29294330896975573|40.0|3.5
0|0|Male|White|4.215187483809579|0.6929433089697556|42.0|3.9
0|0|Male|White|5.215187483809579|0.5929433089697556|43.0|3.8
1|0|Female|White|4.823898808579308|0.36777775066199236|42.0|3.7
0|0|Male|White|8.21518748380958|0.29294330896975573|46.0|3.5
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
0|0|Male|White|9.21518748380958|0.29294330896975573|47.0|3.5
1|0|Female|White|7.823898808579308|0.2677777506619923|45.0|3.6
1|0|Female|White|4.823898808579308|0.467777750661992|42.0|3.8
1|0|Female|NonWhite|7.462456944192553|-0.013235019694502359|44.639|3.319
1|0|Female|White|3.823898808579308|0.467777750661992|41.0|3.8
1|0|Female|NonWhite|8.462456944192553|0.6867649803054974|45.639|4.0
0|0|Male|NonWhite|11.853745619422824|0.411930538613261|48.0|3.619
1|0|Female|White|10.823898808579308|0.1677777506619922|48.0|3.5
0|0|Male|White|3.2151874838095793|0.3929433089697558|41.0|3.6
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
1|0|Female|White|3.823898808579308|0.0677777506619921|41.0|3.4
0|0|Male|NonWhite|14.853745619422824|0.5119305386132611|48.0|3.719
1|0|Female|White|2.823898808579308|0.36777775066199236|40.0|3.7
0|0|Male|NonWhite|6.853745619422824|0.21193053861326128|44.639|3.419
0|0|Male|White|5.215187483809579|0.4929433089697559|43.0|3.7
0|0|Male|White|9.21518748380958|0.29294330896975573|47.0|3.5
1|0|Female|White|8.823898808579308|0.6677777506619922|46.0|4.0
1|0|Female|White|8.823898808579308|0.5677777506619921|46.0|3.9
0|0|Male|White|7.215187483809579|0.5929433089697556|45.0|3.8
0|0|Male|White|6.215187483809579|-0.40705669103024444|44.0|2.8
1|0|Female|NonWhite|7.462456944192553|-0.3132350196945026|44.639|3.019
1|0|Female|White|4.823898808579308|0.36777775066199236|42.0|3.7
0|0|Male|White|6.215187483809579|0.5929433089697556|44.0|3.8
0|0|Male|White|9.21518748380958|0.4929433089697559|47.0|3.7
1|0|Female|White|5.823898808579308|0.5677777506619921|43.0|3.9
1|0|Female|White|9.823898808579308|0.36777775066199236|47.0|3.7
0|0|Male|White|7.215187483809579|0.5929433089697556|45.0|3.8
0|0|Male|NonWhite|10.853745619422824|0.011930538613261099|48.0|3.219
1|0|Female|White|10.823898808579308|0.1677777506619922|48.0|3.5
1|0|Female|NonWhite|2.462456944192553|-0.7132350196945025|39.639|2.619
1|0|Female|White|7.823898808579308|0.36777775066199236|45.0|3.7
1|0|Female|White|4.823898808579308|0.36777775066199236|42.0|3.7
0|0|Male|White|10.21518748380958|0.29294330896975573|48.0|3.5
0|0|Male|White|6.215187483809579|0.5929433089697556|44.0|3.8
0|0|Male|NonWhite|12.853745619422824|0.11193053861326119|48.0|3.319
1|0|Female|White|9.823898808579308|0.467777750661992|47.0|3.8
1|0|Female|White|10.823898808579308|0.0677777506619921|48.0|3.4
1|0|Female|White|8.823898808579308|0.6677777506619922|46.0|4.0
1|0|Female|White|4.823898808579308|0.5677777506619921|42.0|3.9
0|0|Male|White|5.215187483809579|-0.6070566910302442|43.0|2.6
1|0|Female|NonWhite|11.462456944192553|0.6867649803054974|48.0|4.0
0|0|Male|NonWhite|0.8537456194228241|0.3119305386132609|38.639|3.519
1|0|Female|White|9.823898808579308|0.0677777506619921|47.0|3.4
0|0|Male|White|7.215187483809579|0.4929433089697559|45.0|3.7
0|0|Male|White|3.2151874838095793|0.5929433089697556|41.0|3.8
1|0|Female|NonWhite|3.462456944192553|-0.013235019694502359|40.639|3.319
0|0|Male|White|10.21518748380958|0.4929433089697559|48.0|3.7
1|0|Female|NonWhite|4.462456944192553|0.38676498030549755|41.639|3.719
1|0|Female|White|4.823898808579308|-0.532222249338008|42.0|2.8
1|0|Female|White|3.823898808579308|-0.03222224933800799|41.0|3.3
0|0|Male|White|2.2151874838095793|-0.30705669103024436|40.0|2.9
0|0|Male|White|0.2151874838095793|-0.20705669103024427|38.0|3.0
0|0|Male|White|-4.784812516190421|-0.5070566910302441|33.0|2.7
1|0|Female|White|1.8238988085793082|0.36777775066199236|39.0|3.7
1|0|Female|NonWhite|9.462456944192553|0.08676498030549773|46.639|3.419
0|0|Male|NonWhite|7.853745619422824|-0.08806946138673899|45.639|3.119
0|0|Male|NonWhite|-0.14625438057717588|-0.18806946138673908|37.639|3.019
0|0|Male|White|4.215187483809579|-0.30705669103024436|42.0|2.9
1|0|Female|NonWhite|-4.537543055807447|-0.013235019694502359|32.639|3.319
0|0|Male|White|7.215187483809579|-0.30705669103024436|45.0|2.9
0|0|Male|White|4.215187483809579|-0.7070566910302443|42.0|2.5
0|0|Male|White|0.2151874838095793|0.3929433089697558|38.0|3.6
1|0|Female|White|1.8238988085793082|-0.03222224933800799|39.0|3.3
1|0|Female|White|6.823898808579308|-0.13222224933800764|44.0|3.2
0|0|Male|White|4.215187483809579|0.19294330896975564|42.0|3.4
0|0|Male|White|0.2151874838095793|0.5929433089697556|38.0|3.8
1|0|Female|White|1.8238988085793082|0.2677777506619923|39.0|3.6
0|0|Male|White|7.215187483809579|0.29294330896975573|45.0|3.5
0|0|Male|NonWhite|-1.1462543805771759|0.3119305386132609|36.639|3.519
1|0|Female|White|2.823898808579308|0.1677777506619922|40.0|3.5
1|0|Female|NonWhite|3.462456944192553|0.48676498030549764|40.639|3.819
0|0|Male|White|3.2151874838095793|0.09294330896975556|41.0|3.3
0|0|Male|NonWhite|2.853745619422824|0.011930538613261099|40.639|3.219
1|0|Female|White|2.823898808579308|-0.03222224933800799|40.0|3.3
1|0|Female|White|-0.1761011914206918|-0.13222224933800764|37.0|3.2
1|0|Female|NonWhite|4.462456944192553|0.38676498030549755|41.639|3.719
0|0|Male|White|3.2151874838095793|-0.30705669103024436|41.0|2.9
1|0|Female|White|3.823898808579308|0.1677777506619922|41.0|3.5
1|0|Female|NonWhite|8.462456944192553|0.28676498030549746|45.639|3.619
0|0|Male|White|7.215187483809579|-0.6070566910302442|45.0|2.6
0|0|Male|White|1.2151874838095793|0.19294330896975564|39.0|3.4
0|0|Male|NonWhite|11.853745619422824|0.8119305386132609|48.0|4.0
0|0|Male|White|5.215187483809579|-0.6070566910302442|43.0|2.6
0|0|Male|NonWhite|7.853745619422824|-0.18806946138673908|45.639|3.019
1|0|Female|White|-1.1761011914206918|0.0677777506619921|36.0|3.4
1|0|Female|White|-0.1761011914206918|0.2677777506619923|37.0|3.6
0|0|Male|NonWhite|-5.146254380577176|0.011930538613261099|32.639|3.219
1|0|Female|NonWhite|2.462456944192553|-0.6132350196945024|39.639|2.719
0|0|Male|White|2.2151874838095793|0.09294330896975556|40.0|3.3
0|0|Male|White|3.2151874838095793|-0.10705669103024418|41.0|3.1
0|0|Male|White|6.215187483809579|-0.10705669103024418|44.0|3.1
1|0|Female|NonWhite|6.462456944192553|-0.11323501969450245|43.639|3.219
1|0|Female|White|1.8238988085793082|0.0677777506619921|39.0|3.4
1|0|Female|NonWhite|6.462456944192553|0.28676498030549746|43.639|3.619
0|0|Male|White|2.2151874838095793|0.19294330896975564|40.0|3.4
1|0|Female|White|0.8238988085793082|0.2677777506619923|38.0|3.6
0|0|Male|White|3.2151874838095793|0.19294330896975564|41.0|3.4
1|0|Female|NonWhite|-1.537543055807447|-0.11323501969450245|35.639|3.219
1|0|Female|White|7.823898808579308|-0.4322222493380079|45.0|2.9
0|0|Male|White|1.2151874838095793|0.29294330896975573|39.0|3.5
0|0|Male|White|4.215187483809579|-0.8070566910302444|42.0|2.4
1|0|Female|White|3.823898808579308|-0.03222224933800799|41.0|3.3
1|0|Female|White|6.823898808579308|0.0677777506619921|44.0|3.4
0|0|Male|NonWhite|1.8537456194228241|-0.4880694613867389|39.639|2.719
1|0|Female|White|0.8238988085793082|-0.03222224933800799|38.0|3.3
1|0|Female|White|4.823898808579308|-0.7322222493380077|42.0|2.6
1|0|Female|White|2.823898808579308|-0.13222224933800764|40.0|3.2
0|0|Male|White|3.2151874838095793|-0.10705669103024418|41.0|3.1
0|0|Male|White|3.2151874838095793|-0.6070566910302442|41.0|2.6
1|0|Female|White|4.823898808579308|-0.3322222493380078|42.0|3.0
1|0|Female|White|3.823898808579308|-0.3322222493380078|41.0|3.0
0|0|Male|NonWhite|9.853745619422824|-0.3880694613867388|47.639|2.819
1|0|Female|White|3.823898808579308|-0.13222224933800764|41.0|3.2
1|0|Female|NonWhite|3.462456944192553|0.28676498030549746|40.639|3.619
0|0|Male|NonWhite|8.853745619422824|0.21193053861326128|46.639|3.419
0|0|Male|White|-1.7848125161904207|0.09294330896975556|36.0|3.3
0|0|Male|White|4.215187483809579|-0.9070566910302444|42.0|2.3
0|0|Male|White|2.2151874838095793|-0.007056691030244089|40.0|3.2
1|0|Female|White|4.823898808579308|0.1677777506619922|42.0|3.5
