female|nonwhite|gender|race|resid_income|scf_income
0|0|Female|White|-6152.531991237272|33219.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-19320.336017216563|20052.0
0|0|Female|White|-19809.531991237272|19562.804
0|0|Female|White|-13558.531991237272|25813.804
0|0|Male|White|-12178.336017216563|27194.0
0|0|Male|White|-12852.336017216563|26520.0
0|0|Female|White|-2786.5319912372725|36585.804
0|0|Male|White|-27371.336017216563|12001.0
0|0|Male|White|-960.336017216563|38412.0
0|1|Male|Black|9746.214450457876|43262.0
0|1|Male|Black|-9025.785549542124|24490.0
0|0|Female|White|-16958.531991237272|22413.804
0|1|Female|Black|25795.018476437166|59310.804
0|1|Female|Black|698.0184764371661|34213.804
0|1|Female|Black|-13801.981523562834|19713.804
0|1|Male|Black|-12114.785549542124|21401.0
0|0|Female|White|841.4680087627275|40213.804
0|0|Male|White|5127.663982783437|44500.0
0|0|Female|White|-958.5319912372725|38413.804
0|0|Female|White|22341.468008762728|61713.804
0|0|Female|White|-6168.531991237272|33203.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|58627.66398278344|98000.0
0|0|Female|White|-3958.5319912372725|35413.804
0|0|Female|White|-12612.531991237272|26759.804
0|0|Female|White|-12248.531991237272|27123.804
0|0|Male|White|-9380.336017216563|29992.0
0|0|Male|White|-31367.336017216563|8005.0
0|0|Male|White|-23372.336017216563|16000.0
0|0|Female|White|6159.468008762728|45531.804
0|0|Male|White|-36395.33601721656|2977.0
0|0|Male|White|-2872.336017216563|36500.0
0|0|Male|White|-20509.336017216563|18863.0
0|0|Male|White|25807.663982783437|65180.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|27473.663982783437|66846.0
0|0|Female|White|11125.468008762728|50497.804
0|0|Female|White|33841.46800876273|73213.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-2372.336017216563|37000.0
0|0|Male|White|8273.663982783437|47646.0
0|0|Male|White|41842.66398278344|81215.0
0|1|Female|Black|26842.018476437166|60357.804
0|0|Female|White|-10039.531991237272|29332.804
0|0|Male|White|-9344.336017216563|30028.0
0|0|Male|White|58965.66398278344|98338.0
0|0|Male|White|5888.663982783437|45261.0
0|0|Female|White|16363.468008762728|55735.804
0|0|Male|White|60626.66398278344|99999.0
0|1|Male|Black|-17515.785549542124|16000.0
0|0|Female|White|-9158.531991237272|30213.804
0|0|Male|White|-27372.336017216563|12000.0
0|0|Male|White|-1252.336017216563|38120.0
0|1|Male|Black|-1067.7855495421245|32448.0
0|0|Male|White|9437.663982783437|48810.0
0|0|Male|White|-37689.33601721656|1683.0
0|0|Male|White|28225.663982783437|67598.0
0|0|Male|White|44644.66398278344|84017.0
0|0|Male|White|22727.663982783437|62100.0
0|1|Male|Asian-Pac-Islander|-28423.785549542124|5092.0
0|0|Male|White|16468.663982783437|55841.0
0|0|Female|White|-19058.531991237272|20313.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-18372.336017216563|21000.0
0|0|Male|White|-32230.336017216563|7142.0
0|0|Male|White|-17928.336017216563|21444.0
0|0|Female|White|25991.468008762728|65363.804
0|0|Male|White|31054.663982783437|70427.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|2210.663982783437|41583.0
0|0|Female|White|-23658.531991237272|15713.804
0|0|Female|White|-21458.531991237272|17913.804
0|0|Female|White|-8043.531991237272|31328.804
0|0|Female|White|-7660.531991237272|31711.804
0|0|Male|White|-19371.336017216563|20001.0
0|0|Male|White|13789.663982783437|53162.0
0|0|Male|White|29225.663982783437|68598.0
0|0|Male|White|38885.66398278344|78258.0
0|0|Male|White|3627.663982783437|43000.0
0|0|Male|White|1127.663982783437|40500.0
0|0|Female|White|13510.468008762728|52882.804
0|0|Male|White|19386.663982783437|58759.0
0|0|Female|White|-18958.531991237272|20413.804
0|0|Male|White|13627.663982783437|53000.0
0|0|Male|White|1780.663982783437|41153.0
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|18677.663982783437|58050.0
0|1|Male|Asian-Pac-Islander|-26265.785549542124|7250.0
0|0|Female|White|75840.46800876272|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-10158.531991237272|29213.804
0|0|Male|White|12979.663982783437|52352.0
0|0|Female|White|-17133.531991237272|22238.804
0|0|Female|White|-12158.531991237272|27213.804
0|0|Male|White|-2870.336017216563|36502.0
0|0|Male|White|-33945.33601721656|5427.0
0|0|Female|White|20884.468008762728|60256.804
0|0|Male|White|-13419.336017216563|25953.0
0|0|Male|White|5324.663982783437|44697.0
0|0|Male|White|-23567.336017216563|15805.0
0|0|Female|White|20841.468008762728|60213.804
0|0|Female|White|20112.468008762728|59484.804
0|0|Male|White|6377.663982783437|45750.0
0|0|Male|White|-14352.336017216563|25020.0
0|0|Male|White|-14572.336017216563|24800.0
0|0|Male|White|21193.663982783437|60566.0
0|0|Female|White|-22558.531991237272|16813.804
0|0|Male|White|-19372.336017216563|20000.0
0|0|Male|White|-8925.336017216563|30447.0
0|1|Male|Black|-8499.785549542124|25016.0
0|0|Male|White|37470.66398278344|76843.0
0|0|Female|White|-13104.531991237272|26267.804
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-24426.336017216563|14946.0
0|0|Male|White|-5322.336017216563|34050.0
0|0|Male|White|-19523.336017216563|19849.0
0|0|Male|White|10427.663982783437|49800.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|49211.46800876273|88583.804
0|0|Female|White|-4987.531991237272|34384.804
0|0|Female|White|31245.468008762728|70617.804
0|0|Female|White|-2158.5319912372725|37213.804
0|0|Male|White|-25372.336017216563|14000.0
0|0|Female|White|5841.468008762728|45213.804
0|0|Male|White|11136.663982783437|50509.0
0|0|Female|White|6891.468008762728|46263.804
0|0|Male|White|5629.663982783437|45002.0
0|0|Female|White|-11376.531991237272|27995.804
0|0|Male|White|22731.663982783437|62104.0
0|0|Male|White|627.663982783437|40000.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Female|White|-5158.531991237272|34213.804
0|0|Male|White|-8122.336017216563|31250.0
0|0|Female|White|71041.46800876272|99999.0
0|0|Male|White|15453.663982783437|54826.0
0|0|Female|White|-20958.531991237272|18413.804
0|0|Female|White|-23787.531991237272|15584.804
0|0|Male|White|5627.663982783437|45000.0
0|0|Male|White|-37372.33601721656|2000.0
0|0|Female|White|-22558.531991237272|16813.804
0|0|Male|White|13277.663982783437|52650.0
0|0|Male|White|38747.66398278344|78120.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|34427.66398278344|73800.0
0|0|Male|White|23627.663982783437|63000.0
0|0|Male|White|21739.663982783437|61112.0
0|0|Female|White|-11158.531991237272|28213.804
0|0|Female|White|-15734.531991237272|23637.804
0|0|Male|White|-36372.33601721656|3000.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|-21366.336017216563|18006.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-1587.5319912372725|37784.804
0|0|Male|White|43865.66398278344|83238.0
0|0|Male|White|-27872.336017216563|11500.0
0|0|Female|White|16449.468008762728|55821.804
0|0|Female|White|25641.468008762728|65013.804
0|0|Female|White|-15318.531991237272|24053.804
0|0|Female|White|-21978.531991237272|17393.804
0|0|Male|White|-9362.336017216563|30010.0
0|0|Male|White|-4892.336017216563|34480.0
0|0|Male|White|-38372.33601721656|1000.0
0|1|Male|Black|-23880.785549542124|9635.0
0|1|Male|Black|-1015.7855495421245|32500.0
0|1|Female|Black|13698.018476437166|47213.804
0|0|Male|White|-9400.336017216563|29972.0
0|0|Male|White|-24972.336017216563|14400.0
0|0|Male|White|3043.663982783437|42416.0
0|0|Male|White|1857.663982783437|41230.0
0|0|Male|White|-17372.336017216563|22000.0
0|0|Male|White|-17162.336017216563|22210.0
0|0|Female|White|91.46800876272755|39463.804
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|-22592.336017216563|16780.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|52865.66398278344|92238.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-1803.5319912372725|37568.804
0|0|Male|White|19277.663982783437|58650.0
0|0|Male|White|-18998.336017216563|20374.0
0|0|Male|White|-14846.336017216563|24526.0
0|0|Male|White|-20796.336017216563|18576.0
0|0|Female|White|-10552.531991237272|28819.804
0|0|Female|White|75840.46800876272|99999.0
0|0|Female|White|43954.46800876273|83326.804
0|0|Female|White|9803.468008762728|49175.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-38277.33601721656|1095.0
0|0|Female|White|-1158.5319912372725|38213.804
0|0|Male|White|-26372.336017216563|13000.0
0|0|Male|White|17022.663982783437|56395.0
0|0|Male|White|-9972.336017216563|29400.0
0|0|Female|White|28891.468008762728|68263.804
0|0|Male|White|-14372.336017216563|25000.0
0|1|Male|Black|-25515.785549542124|8000.0
0|0|Male|White|-28872.336017216563|10500.0
0|0|Male|White|-222.33601721656305|39150.0
0|0|Male|White|37425.66398278344|76798.0
0|0|Male|White|13819.663982783437|53192.0
0|1|Female|Black|-13801.981523562834|19713.804
0|0|Female|White|10841.468008762728|50213.804
0|0|Male|White|21303.663982783437|60676.0
0|0|Male|White|19671.663982783437|59044.0
0|1|Female|Other|7398.018476437166|40913.804
0|1|Male|Other|5503.2144504578755|39019.0
0|0|Male|White|-6322.336017216563|33050.0
0|0|Female|White|-9158.531991237272|30213.804
0|0|Female|White|-6211.531991237272|33160.804
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|-18344.336017216563|21028.0
0|0|Male|White|-30420.336017216563|8952.0
0|0|Female|White|-22520.531991237272|16851.804
0|0|Male|White|51627.66398278344|91000.0
0|0|Male|White|30640.663982783437|70013.0
0|0|Female|White|-13378.531991237272|25993.804
0|0|Male|White|-24372.336017216563|15000.0
0|0|Female|White|27911.468008762728|67283.804
0|0|Male|White|-28672.336017216563|10700.0
0|0|Male|White|53515.66398278344|92888.0
0|0|Female|White|-22944.531991237272|16427.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-19744.531991237272|19627.804
0|0|Male|White|-38361.33601721656|1011.0
0|0|Male|White|-30348.336017216563|9024.0
0|0|Male|White|50803.66398278344|90176.0
0|0|Male|White|53727.66398278344|93100.0
0|0|Female|White|-3158.5319912372725|36213.804
0|0|Male|White|11582.663982783437|50955.0
0|0|Male|White|-8652.336017216563|30720.0
0|0|Male|White|7784.663982783437|47157.0
0|0|Male|White|-1572.336017216563|37800.0
0|0|Male|White|-17272.336017216563|22100.0
0|0|Female|White|4141.468008762728|43513.804
0|0|Male|White|-3872.336017216563|35500.0
0|0|Male|White|22827.663982783437|62200.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-24322.336017216563|15050.0
0|0|Male|White|2189.663982783437|41562.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|18997.663982783437|58370.0
0|1|Male|Asian-Pac-Islander|48100.214450457876|81616.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-17557.531991237272|21814.804
0|0|Male|White|-2272.336017216563|37100.0
0|0|Male|White|932.663982783437|40305.0
0|0|Male|White|-15165.336017216563|24207.0
0|0|Female|White|-19158.531991237272|20213.804
0|0|Male|White|-15165.336017216563|24207.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-34767.33601721656|4605.0
0|0|Female|White|-11158.531991237272|28213.804
0|0|Female|White|-20358.531991237272|19013.804
0|0|Female|White|16181.468008762728|55553.804
0|0|Male|White|6688.663982783437|46061.0
0|0|Male|White|-8901.336017216563|30471.0
0|0|Male|White|-29267.336017216563|10105.0
0|0|Female|White|-13007.531991237272|26364.804
0|0|Female|White|33841.46800876273|73213.804
0|0|Male|White|-3491.336017216563|35881.0
0|1|Female|Asian-Pac-Islander|-12951.981523562834|20563.804
0|0|Male|White|-15299.336017216563|24073.0
0|0|Male|White|-18759.336017216563|20613.0
0|0|Male|White|3341.663982783437|42714.0
0|1|Female|Black|-2301.981523562834|31213.804
0|1|Female|Black|-9509.981523562834|24005.804
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-34822.33601721656|4550.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Male|White|-29372.336017216563|10000.0
0|0|Female|White|-18158.531991237272|21213.804
0|0|Female|White|-8942.531991237272|30429.804
0|0|Male|White|-15352.336017216563|24020.0
0|0|Female|White|9941.468008762728|49313.804
0|1|Male|Asian-Pac-Islander|-17099.785549542124|16416.0
0|0|Female|White|27741.468008762728|67113.804
0|1|Female|Black|8712.018476437166|42227.804
0|1|Male|Black|1498.2144504578755|35014.0
0|1|Male|Black|13623.214450457876|47139.0
0|1|Male|Black|-32168.785549542124|1347.0
0|0|Male|White|-11362.336017216563|28010.0
0|1|Female|Black|18857.018476437166|52372.804
0|1|Female|Black|-10541.981523562834|22973.804
0|0|Male|White|-26872.336017216563|12500.0
0|0|Male|White|-38272.33601721656|1100.0
0|0|Male|White|-31372.336017216563|8000.0
0|0|Male|White|-36312.33601721656|3060.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-20737.336017216563|18635.0
0|0|Female|White|-14948.531991237272|24423.804
0|0|Male|White|-22372.336017216563|17000.0
0|0|Female|White|-9158.531991237272|30213.804
0|0|Male|White|-24372.336017216563|15000.0
0|0|Male|White|8194.663982783437|47567.0
0|0|Male|White|-7986.336017216563|31386.0
0|1|Male|Black|-1015.7855495421245|32500.0
0|0|Male|White|26139.663982783437|65512.0
0|0|Female|White|14074.468008762728|53446.804
0|0|Male|White|-37340.33601721656|2032.0
0|1|Female|Black|-6601.981523562834|26913.804
0|0|Male|White|25927.663982783437|65300.0
0|0|Male|White|-17623.336017216563|21749.0
0|0|Male|White|-36378.33601721656|2994.0
0|0|Female|White|-19258.531991237272|20113.804
0|0|Male|White|-29132.336017216563|10240.0
0|0|Female|White|-23078.531991237272|16293.804
0|0|Male|White|35631.66398278344|75004.0
0|0|Male|White|26827.663982783437|66200.0
0|0|Male|White|-24372.336017216563|15000.0
0|0|Female|White|-20058.531991237272|19313.804
0|0|Male|White|-26892.336017216563|12480.0
0|0|Female|White|-7158.531991237272|32213.804
0|0|Female|White|-21158.531991237272|18213.804
0|0|Female|White|25104.468008762728|64476.804
0|0|Male|White|275.66398278343695|39648.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|-19372.336017216563|20000.0
0|0|Male|White|13180.663982783437|52553.0
0|1|Male|Black|51818.214450457876|85334.0
0|0|Male|White|-31544.336017216563|7828.0
0|0|Male|White|-2514.336017216563|36858.0
0|1|Female|Black|-10501.981523562834|23013.804
0|0|Female|White|2728.4680087627275|42100.804
0|0|Male|White|5727.663982783437|45100.0
0|0|Male|White|15627.663982783437|55000.0
0|0|Male|White|-19775.336017216563|19597.0
0|0|Female|White|-22238.531991237272|17133.804
0|0|Male|White|-24372.336017216563|15000.0
0|0|Male|White|-15961.336017216563|23411.0
0|0|Female|White|5063.468008762728|44435.804
0|0|Male|White|26877.663982783437|66250.0
0|0|Female|White|6869.468008762728|46241.804
0|0|Male|White|16661.663982783437|56034.0
0|0|Male|White|35181.66398278344|74554.0
0|0|Male|White|15887.663982783437|55260.0
0|0|Female|White|-10158.531991237272|29213.804
0|0|Male|White|-1300.336017216563|38072.0
0|0|Male|White|-29772.336017216563|9600.0
0|0|Male|White|12466.663982783437|51839.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-19758.531991237272|19613.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-8333.531991237272|31038.804
0|0|Female|White|-19958.531991237272|19413.804
0|0|Female|White|10841.468008762728|50213.804
0|0|Female|White|-23668.531991237272|15703.804
0|1|Male|Black|31071.214450457876|64587.0
0|0|Female|White|13841.468008762728|53213.804
0|0|Female|White|30450.468008762728|69822.804
0|0|Female|White|-30.53199123727245|39341.804
0|0|Male|White|9527.663982783437|48900.0
0|0|Male|White|19631.663982783437|59004.0
0|0|Male|White|30745.663982783437|70118.0
0|0|Male|White|-31812.336017216563|7560.0
0|0|Female|White|-18158.531991237272|21213.804
0|0|Male|White|-16322.336017216563|23050.0
0|0|Male|White|24355.663982783437|63728.0
0|0|Male|White|-33342.33601721656|6030.0
0|0|Female|White|-14300.531991237272|25071.804
0|0|Male|White|-13367.336017216563|26005.0
0|0|Female|White|-11121.531991237272|28250.804
0|0|Male|White|-26330.336017216563|13042.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|-17158.531991237272|22213.804
0|0|Male|White|-19372.336017216563|20000.0
0|0|Female|White|15019.468008762728|54391.804
0|0|Female|White|-3858.5319912372725|35513.804
0|1|Male|Black|-30515.785549542124|3000.0
0|0|Male|White|6527.663982783437|45900.0
0|0|Male|White|21477.663982783437|60850.0
0|0|Female|White|41294.46800876273|80666.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-7872.336017216563|31500.0
0|0|Male|White|10894.663982783437|50267.0
0|0|Male|White|-33372.33601721656|6000.0
0|0|Male|White|-16174.336017216563|23198.0
0|0|Male|White|-6630.336017216563|32742.0
0|0|Male|White|-20128.336017216563|19244.0
0|0|Female|White|-2158.5319912372725|37213.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-3378.336017216563|35994.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-28373.336017216563|10999.0
0|0|Male|White|-14068.336017216563|25304.0
0|1|Female|Black|40498.018476437166|74013.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|31627.663982783437|71000.0
0|0|Female|White|-13158.531991237272|26213.804
0|0|Male|White|-15272.336017216563|24100.0
0|0|Male|White|-36359.33601721656|3013.0
0|0|Male|White|-12832.336017216563|26540.0
0|0|Female|White|-4158.531991237272|35213.804
0|0|Female|White|1241.4680087627275|40613.804
0|0|Male|White|-17372.336017216563|22000.0
0|1|Male|Black|4534.2144504578755|38050.0
0|1|Male|Black|-30375.785549542124|3140.0
0|0|Male|White|-17148.336017216563|22224.0
0|0|Female|White|-158.53199123727245|39213.804
0|0|Male|White|-38172.33601721656|1200.0
0|0|Female|White|-22958.531991237272|16413.804
0|0|Male|White|30827.663982783437|70200.0
0|0|Male|White|17245.663982783437|56618.0
0|0|Male|White|-36202.33601721656|3170.0
0|0|Male|White|4492.663982783437|43865.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|672.663982783437|40045.0
0|0|Male|White|3127.663982783437|42500.0
0|1|Female|Black|-13881.981523562834|19633.804
0|1|Female|Black|-10721.981523562834|22793.804
0|1|Female|Black|-15184.981523562834|18330.804
0|1|Female|Black|-16801.981523562834|16713.804
0|1|Female|Black|-15301.981523562834|18213.804
0|1|Female|Black|-14741.981523562834|18773.804
0|1|Female|Black|-6247.981523562834|27267.804
0|0|Male|White|10877.663982783437|50250.0
0|0|Female|White|-19178.531991237272|20193.804
0|0|Female|White|-8895.531991237272|30476.804
0|0|Male|White|-36572.33601721656|2800.0
0|0|Male|White|-17012.336017216563|22360.0
0|0|Male|White|-2372.336017216563|37000.0
0|0|Male|White|-35717.33601721656|3655.0
0|0|Male|White|-6350.336017216563|33022.0
0|0|Male|White|9847.663982783437|49220.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|13679.663982783437|53052.0
0|0|Male|White|-34372.33601721656|5000.0
0|0|Male|White|-35472.33601721656|3900.0
0|0|Male|White|-12672.336017216563|26700.0
0|0|Male|White|-35972.33601721656|3400.0
0|0|Female|White|13124.468008762728|52496.804
0|0|Male|White|10277.663982783437|49650.0
0|0|Male|White|-15370.336017216563|24002.0
0|0|Female|White|-10918.531991237272|28453.804
0|0|Male|White|-30872.336017216563|8500.0
0|0|Male|White|2077.663982783437|41450.0
0|0|Male|White|37827.66398278344|77200.0
0|0|Male|White|-4770.336017216563|34602.0
0|0|Female|White|-9158.531991237272|30213.804
0|0|Male|White|-35453.33601721656|3919.0
0|0|Male|White|8603.663982783437|47976.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|20177.663982783437|59550.0
0|0|Male|White|14476.663982783437|53849.0
0|0|Male|White|-29356.336017216563|10016.0
0|0|Male|White|-20872.336017216563|18500.0
0|0|Female|White|-6879.531991237272|32492.804
0|0|Male|White|-14372.336017216563|25000.0
0|0|Male|White|-31872.336017216563|7500.0
0|0|Male|White|-14372.336017216563|25000.0
0|0|Female|White|-22158.531991237272|17213.804
0|0|Male|White|37627.66398278344|77000.0
0|0|Female|White|11851.468008762728|51223.804
0|0|Female|White|-9950.531991237272|29421.804
0|0|Male|White|-22372.336017216563|17000.0
0|0|Female|White|-12153.531991237272|27218.804
0|0|Male|White|42727.66398278344|82100.0
0|1|Male|Black|-5101.7855495421245|28414.0
0|0|Male|White|-29370.336017216563|10002.0
0|0|Female|White|-19756.531991237272|19615.804
0|0|Male|White|-27372.336017216563|12000.0
0|0|Male|White|24000.663982783437|63373.0
0|0|Female|White|17541.468008762728|56913.804
0|1|Male|Black|-1446.7855495421245|32069.0
0|0|Male|White|-22372.336017216563|17000.0
0|1|Male|Other|-23115.785549542124|10400.0
0|0|Male|White|-34874.33601721656|4498.0
0|0|Female|White|-22413.531991237272|16958.804
0|0|Male|White|-26871.336017216563|12501.0
0|0|Female|White|-5148.531991237272|34223.804
0|0|Female|White|36377.46800876273|75749.804
0|0|Male|White|-9272.336017216563|30100.0
0|0|Female|White|-2295.5319912372725|37076.804
0|0|Female|White|13961.468008762728|53333.804
0|0|Male|White|-22372.336017216563|17000.0
0|0|Male|White|-14594.336017216563|24778.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|-17372.336017216563|22000.0
0|0|Male|White|-28372.336017216563|11000.0
0|0|Male|White|-34372.33601721656|5000.0
0|0|Male|White|19919.663982783437|59292.0
0|0|Female|White|-19958.531991237272|19413.804
0|0|Female|White|-4158.531991237272|35213.804
0|0|Female|White|-18158.531991237272|21213.804
0|0|Male|White|-28372.336017216563|11000.0
0|0|Female|White|-9666.531991237272|29705.804
0|0|Male|White|19370.663982783437|58743.0
0|0|Female|White|-11158.531991237272|28213.804
0|0|Male|White|-23289.336017216563|16083.0
0|0|Male|White|-24871.336017216563|14501.0
0|0|Male|White|-4150.336017216563|35222.0
0|0|Female|White|501.46800876272755|39873.804
0|0|Female|White|1500.4680087627275|40872.804
0|0|Male|White|10677.663982783437|50050.0
0|0|Male|White|14048.663982783437|53421.0
0|0|Male|White|-23872.336017216563|15500.0
0|0|Male|White|-23772.336017216563|15600.0
0|0|Female|White|56265.46800876273|95637.804
0|0|Female|White|-19908.531991237272|19463.804
0|0|Female|White|-21158.531991237272|18213.804
0|0|Female|White|-21273.531991237272|18098.804
0|0|Male|White|-30636.336017216563|8736.0
0|0|Male|White|-13272.336017216563|26100.0
0|0|Male|White|56270.66398278344|95643.0
0|0|Male|White|41551.66398278344|80924.0
0|0|Male|White|7657.663982783437|47030.0
0|0|Female|White|-18258.531991237272|21113.804
0|0|Male|White|40179.66398278344|79552.0
0|0|Female|White|-18924.531991237272|20447.804
0|0|Female|White|-20560.531991237272|18811.804
0|0|Male|White|-26647.336017216563|12725.0
0|0|Male|White|11227.663982783437|50600.0
0|0|Male|White|-16872.336017216563|22500.0
0|1|Male|Black|-11155.785549542124|22360.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Female|White|2853.4680087627275|42225.804
0|1|Female|Black|2285.018476437166|35800.804
0|1|Male|Amer-Indian-Eskimo|15213.214450457876|48729.0
0|1|Male|Black|11200.214450457876|44716.0
0|1|Male|Black|-1968.7855495421245|31547.0
0|0|Male|White|19343.663982783437|58716.0
0|0|Male|White|-38172.33601721656|1200.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|25647.663982783437|65020.0
0|0|Male|White|-30165.336017216563|9207.0
0|0|Male|White|47567.66398278344|86940.0
0|0|Female|White|-10901.531991237272|28470.804
0|0|Male|White|-5242.336017216563|34130.0
0|0|Male|White|-35052.33601721656|4320.0
0|0|Male|White|23695.663982783437|63068.0
0|0|Female|White|-17058.531991237272|22313.804
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|16227.663982783437|55600.0
0|0|Male|White|-34372.33601721656|5000.0
0|0|Male|White|14577.663982783437|53950.0
0|0|Female|White|9251.468008762728|48623.804
0|0|Male|White|-29472.336017216563|9900.0
0|0|Male|White|-22372.336017216563|17000.0
0|0|Male|White|24627.663982783437|64000.0
0|1|Female|Black|-7101.981523562834|26413.804
0|0|Male|White|8510.663982783437|47883.0
0|0|Male|White|-25963.336017216563|13409.0
0|1|Female|Black|-8194.981523562834|25320.804
0|1|Female|Other|-14734.981523562834|18780.804
0|0|Male|White|31827.663982783437|71200.0
0|0|Male|White|-11672.336017216563|27700.0
0|0|Female|White|-1858.5319912372725|37513.804
0|0|Female|White|-19558.531991237272|19813.804
0|0|Female|White|-18835.531991237272|20536.804
0|0|Male|White|-15534.336017216563|23838.0
0|0|Female|White|-8158.531991237272|31213.804
0|0|Male|White|5629.663982783437|45002.0
0|0|Male|White|-37371.33601721656|2001.0
0|0|Female|White|-18258.531991237272|21113.804
0|0|Male|White|11729.663982783437|51102.0
0|0|Male|White|-22472.336017216563|16900.0
0|0|Female|White|-18158.531991237272|21213.804
0|0|Male|White|-7132.336017216563|32240.0
0|0|Male|White|-10372.336017216563|29000.0
0|0|Male|White|55631.66398278344|95004.0
0|0|Male|White|-21208.336017216563|18164.0
0|0|Male|White|-27372.336017216563|12000.0
0|0|Male|White|29627.663982783437|69000.0
0|0|Male|White|52525.66398278344|91898.0
0|0|Male|White|-36369.33601721656|3003.0
0|0|Male|White|-25265.336017216563|14107.0
0|0|Female|White|-20944.531991237272|18427.804
0|0|Male|White|-32840.33601721656|6532.0
0|0|Male|White|-34692.33601721656|4680.0
0|0|Male|White|-33892.33601721656|5480.0
0|0|Male|White|37863.66398278344|77236.0
0|0|Male|White|-37252.33601721656|2120.0
0|0|Male|White|-15372.336017216563|24000.0
0|0|Male|White|-24163.336017216563|15209.0
0|0|Male|White|-20872.336017216563|18500.0
0|0|Female|White|-8080.531991237272|31291.804
0|0|Female|White|4728.468008762728|44100.804
0|0|Male|White|20483.663982783437|59856.0
0|0|Male|White|37241.66398278344|76614.0
0|0|Male|White|60626.66398278344|99999.0
0|0|Male|White|723.663982783437|40096.0
0|0|Female|White|-20158.531991237272|19213.804
0|0|Male|White|-15245.336017216563|24127.0
0|0|Male|White|-27163.336017216563|12209.0
0|0|Male|White|29627.663982783437|69000.0
0|0|Male|White|808.663982783437|40181.0
0|0|Male|White|35879.66398278344|75252.0
0|0|Male|White|2927.663982783437|42300.0
0|0|Female|White|-15884.531991237272|23487.804
0|0|Male|White|-34372.33601721656|5000.0
0|0|Female|White|42391.46800876273|81763.804
0|0|Male|White|51929.66398278344|91302.0
0|0|Male|White|1827.663982783437|41200.0
0|0|Male|White|-34708.33601721656|4664.0
0|0|Male|White|9542.663982783437|48915.0
0|0|Male|White|-32312.336017216563|7060.0
0|0|Female|White|-22610.531991237272|16761.804
0|0|Male|White|59542.66398278344|98915.0
0|0|Male|White|-24972.336017216563|14400.0
0|0|Male|White|10627.663982783437|50000.0
0|0|Male|White|-6105.336017216563|33267.0
0|0|Female|White|-17558.531991237272|21813.804
0|0|Male|White|-15868.336017216563|23504.0
0|0|Male|White|-18060.336017216563|21312.0
