sex_enc,race_enc,age,priors_count,id,female,male,nonwhite,resid_priors_count,scf_priors_count
0.0,0.0,46.0,0.0,2043,1,0,0,-3.295635781982585,2
0.0,0.0,44.0,0.0,2044,1,0,0,-3.144614116636009,2
0.0,0.0,66.0,2.0,2045,1,0,0,-2.805852435448343,4
0.0,1.0,36.0,2.0,2046,1,0,0,-2.750729812036094,2
0.0,1.0,30.0,7.0,2047,1,0,0,2.7023351840036334,7
1.0,0.0,31.0,0.0,2048,0,1,0,-0.8378730573067685,2
0.0,1.0,20.0,0.0,2049,1,0,0,-3.5425564892634878,0
1.0,1.0,24.0,3.0,2050,0,1,0,0.4805004146198577,3
0.0,0.0,27.0,0.0,2051,1,0,0,-1.8609299611901144,2
0.0,1.0,30.0,6.0,2052,1,0,0,1.7023351840036334,6
0.0,1.0,49.0,3.0,2053,1,0,0,-2.732370636788837,3
0.0,0.0,45.0,19.0,2054,1,0,0,15.779875050690702,21
0.0,0.0,58.0,2.0,2055,1,0,0,-2.20176577406204,4
0.0,1.0,26.0,14.0,2056,1,0,0,10.004378514696786,14
0.0,0.0,24.0,3.0,2057,1,0,0,1.3656025368297493,5
0.0,1.0,47.0,14.0,2058,1,0,0,8.41865102855774,14
1.0,1.0,34.0,0.0,2059,0,1,0,-3.274607912113021,0
0.0,0.0,36.0,6.0,2060,1,0,0,3.4594725447502945,8
0.0,0.0,46.0,4.0,2061,1,0,0,0.7043642180174148,6
0.0,1.0,27.0,0.0,2062,1,0,0,-4.071132317976503,0
0.0,1.0,47.0,14.0,2063,1,0,0,8.41865102855774,14
0.0,0.0,38.0,0.0,2064,1,0,0,-2.6915491205962816,2
0.0,0.0,39.0,3.0,2065,1,0,0,0.23294004673043034,5
0.0,0.0,67.0,0.0,2066,1,0,0,-4.881363268121631,2
0.0,1.0,32.0,8.0,2067,1,0,0,3.5513135186570572,8
0.0,1.0,33.0,12.0,2068,1,0,0,7.475802685983769,12
0.0,0.0,21.0,0.0,2069,1,0,0,-1.407864965150387,2
0.0,1.0,27.0,10.0,2070,1,0,0,5.928867682023497,10
0.0,0.0,29.0,1.0,2071,1,0,0,-1.01195162653669,3
0.0,1.0,23.0,2.0,2072,1,0,0,-1.769088987283351,2
0.0,0.0,32.0,2.0,2073,1,0,0,-0.2384841245565541,4
1.0,0.0,40.0,0.0,2074,0,1,0,-1.5174705513663598,2
0.0,1.0,24.0,3.0,2075,1,0,0,-0.8445998199566391,3
0.0,1.0,30.0,7.0,2076,1,0,0,2.7023351840036334,7
0.0,0.0,23.0,0.0,2077,1,0,0,-1.5588866304969626,2
0.0,0.0,34.0,0.0,2078,1,0,0,-2.3895057899031293,2
0.0,1.0,36.0,3.0,2079,1,0,0,-1.7507298120360941,3
0.0,1.0,31.0,10.0,2080,1,0,0,5.626824351330345,10
0.0,1.0,36.0,25.0,2081,1,0,0,20.249270187963905,25
0.0,1.0,23.0,0.0,2082,1,0,0,-3.769088987283351,0
0.0,0.0,21.0,0.0,2083,1,0,0,-1.407864965150387,2
0.0,0.0,35.0,4.0,2084,1,0,0,1.5349833774235826,6
0.0,1.0,41.0,10.0,2085,1,0,0,4.871716024597466,10
0.0,0.0,40.0,1.0,2086,1,0,0,-1.8425707859428577,3
0.0,1.0,53.0,5.0,2087,1,0,0,-1.0344139674819885,5
0.0,1.0,44.0,0.0,2088,1,0,0,-5.354816473422398,0
1.0,1.0,47.0,0.0,2089,0,1,0,-4.256248736865764,0
1.0,1.0,27.0,1.0,2090,0,1,0,-1.7460320834000056,1
0.0,1.0,45.0,38.0,2091,1,0,0,32.569672693904316,38
0.0,1.0,26.0,2.0,2092,1,0,0,-1.9956214853032153,2
1.0,1.0,20.0,1.0,2093,0,1,0,-1.21745625468699,1
0.0,0.0,25.0,7.0,2094,1,0,0,5.2900917041564615,9
0.0,0.0,58.0,1.0,2095,1,0,0,-3.20176577406204,3
0.0,0.0,31.0,3.0,2096,1,0,0,0.837026708116734,5
0.0,0.0,79.0,1.0,2097,1,0,0,-4.787493260201086,3
0.0,1.0,26.0,9.0,2098,1,0,0,5.004378514696785,9
0.0,1.0,54.0,0.0,2099,1,0,0,-6.109924800155277,0
1.0,0.0,23.0,3.0,2100,0,1,0,2.7662136040795344,5
0.0,1.0,32.0,4.0,2101,1,0,0,-0.44868648134294276,4
0.0,1.0,42.0,1.0,2102,1,0,0,-4.203794808075822,1
0.0,0.0,30.0,0.0,2103,1,0,0,-2.087462459209978,2
0.0,0.0,39.0,0.0,2104,1,0,0,-2.7670599532695697,2
0.0,0.0,53.0,0.0,2105,1,0,0,-3.8242116106956,2
1.0,1.0,22.0,1.0,2106,0,1,0,-1.3684779200335662,1
1.0,0.0,35.0,1.0,2107,0,1,0,-0.13991638799992034,3
0.0,0.0,46.0,6.0,2108,1,0,0,2.704364218017415,8
0.0,1.0,26.0,6.0,2109,1,0,0,2.0043785146967847,6
0.0,1.0,34.0,0.0,2110,1,0,0,-4.599708146689518,0
0.0,1.0,25.0,8.0,2111,1,0,0,4.079889347370073,8
1.0,0.0,57.0,0.0,2112,0,1,0,-2.8011547068122544,2
0.0,1.0,58.0,0.0,2113,1,0,0,-6.411968130848429,0
0.0,1.0,37.0,0.0,2114,1,0,0,-4.826240644709382,0
0.0,1.0,29.0,3.0,2115,1,0,0,-1.2221539833230786,3
0.0,0.0,51.0,0.0,2116,1,0,0,-3.6731899453490247,2
1.0,0.0,50.0,0.0,2117,0,1,0,-2.272578878099239,2
0.0,0.0,36.0,0.0,2118,1,0,0,-2.5405274552497055,2
0.0,0.0,28.0,2.0,2119,1,0,0,0.06355920613659793,4
0.0,1.0,25.0,1.0,2120,1,0,0,-2.920110652629927,1
0.0,1.0,24.0,5.0,2121,1,0,0,1.1554001800433609,5
0.0,1.0,20.0,2.0,2122,1,0,0,-1.5425564892634878,2
0.0,0.0,49.0,4.0,2123,1,0,0,0.4778317199975515,6
1.0,0.0,22.0,2.0,2124,0,1,0,1.8417244367528225,4
0.0,1.0,24.0,12.0,2125,1,0,0,8.155400180043362,12
0.0,1.0,19.0,1.0,2126,1,0,0,-2.4670456565901997,1
0.0,1.0,28.0,2.0,2127,1,0,0,-2.1466431506497905,2
1.0,0.0,40.0,0.0,2128,0,1,0,-1.5174705513663598,2
1.0,0.0,19.0,2.0,2129,0,1,0,2.0682569347726862,4
0.0,0.0,53.0,0.0,2130,1,0,0,-3.8242116106956,2
1.0,1.0,26.0,0.0,2131,0,1,0,-2.6705212507267175,0
0.0,1.0,23.0,0.0,2132,1,0,0,-3.769088987283351,0
1.0,1.0,34.0,0.0,2133,0,1,0,-3.274607912113021,0
0.0,1.0,22.0,1.0,2134,1,0,0,-2.693578154610063,1
0.0,0.0,57.0,0.0,2135,1,0,0,-4.126254941388752,2
0.0,0.0,36.0,0.0,2136,1,0,0,-2.5405274552497055,2
0.0,0.0,25.0,9.0,2137,1,0,0,7.2900917041564615,11
0.0,1.0,23.0,3.0,2138,1,0,0,-0.7690889872833511,3
0.0,1.0,27.0,8.0,2139,1,0,0,3.9288676820234967,8
0.0,1.0,20.0,3.0,2140,1,0,0,-0.5425564892634878,3
1.0,0.0,44.0,0.0,2141,0,1,0,-1.8195138820595116,2
0.0,0.0,22.0,0.0,2142,1,0,0,-1.4833757978236746,2
0.0,1.0,38.0,17.0,2143,1,0,0,12.098248522617329,17
0.0,1.0,29.0,2.0,2144,1,0,0,-2.2221539833230786,2
0.0,1.0,58.0,0.0,2145,1,0,0,-6.411968130848429,0
0.0,0.0,25.0,1.0,2146,1,0,0,-0.7099082958435383,3
0.0,0.0,28.0,2.0,2147,1,0,0,0.06355920613659793,4
0.0,0.0,44.0,2.0,2148,1,0,0,-1.144614116636009,4
0.0,1.0,53.0,4.0,2149,1,0,0,-2.0344139674819885,4
0.0,1.0,29.0,0.0,2150,1,0,0,-4.222153983323079,0
0.0,0.0,28.0,0.0,2151,1,0,0,-1.936440793863402,2
0.0,1.0,25.0,11.0,2152,1,0,0,7.079889347370073,11
0.0,1.0,27.0,6.0,2153,1,0,0,1.9288676820234967,6
0.0,0.0,40.0,0.0,2154,1,0,0,-2.8425707859428577,2
0.0,1.0,28.0,2.0,2155,1,0,0,-2.1466431506497905,2
0.0,0.0,29.0,4.0,2156,1,0,0,1.98804837346331,6
0.0,0.0,23.0,1.0,2157,1,0,0,-0.5588866304969626,3
1.0,1.0,28.0,0.0,2158,0,1,0,-2.8215429160732937,0
0.0,1.0,38.0,0.0,2159,1,0,0,-4.90175147738267,0
0.0,1.0,23.0,2.0,2160,1,0,0,-1.769088987283351,2
1.0,0.0,36.0,3.0,2161,0,1,0,1.7845727793267916,5
0.0,1.0,27.0,4.0,2162,1,0,0,-0.07113231797650332,4
0.0,1.0,27.0,2.0,2163,1,0,0,-2.0711323179765033,2
1.0,0.0,34.0,15.0,2164,0,1,0,13.935594444673368,17
0.0,1.0,41.0,8.0,2165,1,0,0,2.8717160245974664,8
0.0,1.0,21.0,0.0,2166,1,0,0,-3.618067321936776,0
0.0,0.0,50.0,9.0,2167,1,0,0,5.402320887324263,11
0.0,0.0,36.0,0.0,2168,1,0,0,-2.5405274552497055,2
0.0,1.0,33.0,12.0,2169,1,0,0,7.475802685983769,12
0.0,1.0,22.0,1.0,2170,1,0,0,-2.693578154610063,1
0.0,1.0,21.0,0.0,2171,1,0,0,-3.618067321936776,0
0.0,1.0,34.0,12.0,2172,1,0,0,7.400291853310482,12
0.0,0.0,37.0,1.0,2173,1,0,0,-1.6160382879229935,3
0.0,0.0,22.0,1.0,2174,1,0,0,-0.48337579782367457,3
1.0,0.0,43.0,0.0,2175,0,1,0,-1.7440030493862235,2
1.0,0.0,47.0,0.0,2176,0,1,0,-2.0460463800793756,2
0.0,0.0,55.0,27.0,2177,1,0,0,23.024766723957825,29
0.0,0.0,22.0,0.0,2178,1,0,0,-1.4833757978236746,2
1.0,1.0,22.0,0.0,2179,0,1,0,-2.368477920033566,0
0.0,0.0,24.0,0.0,2180,1,0,0,-1.6343974631702507,2
1.0,0.0,27.0,1.0,2181,0,1,0,0.46417027338638284,3
0.0,1.0,21.0,0.0,2182,1,0,0,-3.618067321936776,0
1.0,1.0,33.0,3.0,2183,0,1,0,-0.1990970794397331,3
0.0,1.0,77.0,1.0,2184,1,0,0,-6.8466739516408985,1
0.0,1.0,22.0,4.0,2185,1,0,0,0.306421845389937,4
0.0,1.0,50.0,11.0,2186,1,0,0,5.192118530537875,11
1.0,1.0,33.0,3.0,2187,0,1,0,-0.1990970794397331,3
0.0,0.0,26.0,2.0,2188,1,0,0,0.21458087148317362,4
0.0,1.0,48.0,12.0,2189,1,0,0,6.343140195884451,12
0.0,0.0,44.0,0.0,2190,1,0,0,-3.144614116636009,2
0.0,1.0,40.0,2.0,2191,1,0,0,-3.0527731427292464,2
1.0,1.0,32.0,0.0,2192,0,1,0,-3.123586246766445,0
0.0,1.0,28.0,2.0,2193,1,0,0,-2.1466431506497905,2
1.0,1.0,31.0,0.0,2194,0,1,0,-3.048075414093157,0
1.0,1.0,20.0,0.0,2195,0,1,0,-2.21745625468699,0
0.0,0.0,22.0,0.0,2196,1,0,0,-1.4833757978236746,2
0.0,1.0,24.0,3.0,2197,1,0,0,-0.8445998199566391,3
0.0,1.0,23.0,0.0,2198,1,0,0,-3.769088987283351,0
1.0,0.0,40.0,0.0,2199,0,1,0,-1.5174705513663598,2
0.0,1.0,23.0,0.0,2200,1,0,0,-3.769088987283351,0
0.0,1.0,42.0,0.0,2201,1,0,0,-5.203794808075822,0
0.0,1.0,22.0,0.0,2202,1,0,0,-3.693578154610063,0
0.0,0.0,56.0,2.0,2203,1,0,0,-2.050744108715464,4
0.0,0.0,78.0,1.0,2204,1,0,0,-4.711982427527798,3
0.0,1.0,30.0,1.0,2205,1,0,0,-3.2976648159963666,1
0.0,1.0,24.0,1.0,2206,1,0,0,-2.844599819956639,1
0.0,0.0,28.0,2.0,2207,1,0,0,0.06355920613659793,4
0.0,0.0,46.0,1.0,2208,1,0,0,-2.295635781982585,3
0.0,1.0,30.0,7.0,2209,1,0,0,2.7023351840036334,7
0.0,1.0,30.0,6.0,2210,1,0,0,1.7023351840036334,6
0.0,1.0,35.0,0.0,2211,1,0,0,-4.675218979362806,0
0.0,0.0,49.0,0.0,2212,1,0,0,-3.5221682800024485,2
1.0,1.0,21.0,0.0,2213,0,1,0,-2.292967087360278,0
0.0,0.0,40.0,0.0,2214,1,0,0,-2.8425707859428577,2
0.0,1.0,36.0,1.0,2215,1,0,0,-3.750729812036094,1
0.0,1.0,49.0,1.0,2216,1,0,0,-4.732370636788837,1
0.0,0.0,23.0,2.0,2217,1,0,0,0.44111336950303737,4
0.0,0.0,69.0,6.0,2218,1,0,0,0.9676150665317929,8
0.0,1.0,23.0,0.0,2219,1,0,0,-3.769088987283351,0
0.0,1.0,31.0,8.0,2220,1,0,0,3.6268243513303453,8
0.0,1.0,39.0,3.0,2221,1,0,0,-1.9772623100559583,3
1.0,0.0,51.0,0.0,2222,0,1,0,-2.348089710772527,2
0.0,1.0,77.0,0.0,2223,1,0,0,-7.8466739516408985,0
0.0,1.0,55.0,5.0,2224,1,0,0,-1.1854356328285647,5
0.0,1.0,27.0,1.0,2225,1,0,0,-3.0711323179765033,1
0.0,0.0,27.0,5.0,2226,1,0,0,3.1390700388098853,7
1.0,1.0,30.0,2.0,2227,0,1,0,-0.9725645814198698,2
0.0,0.0,34.0,1.0,2228,1,0,0,-1.3895057899031293,3
0.0,0.0,56.0,0.0,2229,1,0,0,-4.050744108715464,2
1.0,0.0,48.0,1.0,2230,0,1,0,-1.1215572127526636,3
0.0,1.0,29.0,4.0,2231,1,0,0,-0.22215398332307856,4
0.0,0.0,33.0,2.0,2232,1,0,0,-0.31399495722984216,4
0.0,1.0,26.0,2.0,2233,1,0,0,-1.9956214853032153,2
0.0,1.0,22.0,0.0,2234,1,0,0,-3.693578154610063,0
0.0,0.0,26.0,3.0,2235,1,0,0,1.2145808714831736,5
0.0,1.0,24.0,0.0,2236,1,0,0,-3.844599819956639,0
0.0,1.0,45.0,0.0,2237,1,0,0,-5.430327306095686,0
0.0,1.0,24.0,0.0,2238,1,0,0,-3.844599819956639,0
0.0,0.0,33.0,5.0,2239,1,0,0,2.686005042770158,7
0.0,0.0,30.0,22.0,2240,1,0,0,19.912537540790023,24
0.0,1.0,38.0,8.0,2241,1,0,0,3.0982485226173297,8
0.0,0.0,46.0,0.0,2242,1,0,0,-3.295635781982585,2
1.0,0.0,42.0,0.0,2243,0,1,0,-1.668492216712936,2
0.0,0.0,57.0,0.0,2244,1,0,0,-4.126254941388752,2
0.0,0.0,29.0,0.0,2245,1,0,0,-2.01195162653669,2
0.0,1.0,30.0,4.0,2246,1,0,0,-0.2976648159963666,4
0.0,1.0,25.0,2.0,2247,1,0,0,-1.9201106526299272,2
0.0,1.0,35.0,2.0,2248,1,0,0,-2.675218979362806,2
0.0,1.0,51.0,12.0,2249,1,0,0,6.116607697864587,12
0.0,0.0,46.0,2.0,2250,1,0,0,-1.2956357819825852,4
0.0,0.0,47.0,3.0,2251,1,0,0,-0.3711466146558724,5
0.0,1.0,29.0,0.0,2252,1,0,0,-4.222153983323079,0
0.0,1.0,23.0,1.0,2253,1,0,0,-2.769088987283351,1
0.0,1.0,52.0,0.0,2254,1,0,0,-5.958903134808701,0
0.0,0.0,53.0,0.0,2255,1,0,0,-3.8242116106956,2
1.0,1.0,24.0,3.0,2256,0,1,0,0.4805004146198577,3
1.0,0.0,40.0,0.0,2257,0,1,0,-1.5174705513663598,2
0.0,1.0,37.0,1.0,2258,1,0,0,-3.826240644709382,1
0.0,0.0,39.0,0.0,2259,1,0,0,-2.7670599532695697,2
0.0,1.0,25.0,2.0,2260,1,0,0,-1.9201106526299272,2
0.0,1.0,36.0,14.0,2261,1,0,0,9.249270187963905,14
0.0,0.0,25.0,3.0,2262,1,0,0,1.2900917041564617,5
1.0,1.0,30.0,0.0,2263,0,1,0,-2.97256458141987,0
1.0,0.0,32.0,4.0,2264,0,1,0,3.0866161100199436,6
0.0,0.0,31.0,0.0,2265,1,0,0,-2.162973291883266,2
0.0,0.0,25.0,6.0,2266,1,0,0,4.2900917041564615,8
1.0,1.0,39.0,22.0,2267,0,1,0,18.34783792452054,22
1.0,1.0,57.0,0.0,2268,0,1,0,-5.011357063598643,0
0.0,0.0,57.0,2.0,2269,1,0,0,-2.126254941388752,4
0.0,1.0,24.0,0.0,2270,1,0,0,-3.844599819956639,0
0.0,1.0,30.0,8.0,2271,1,0,0,3.7023351840036334,8
0.0,0.0,34.0,0.0,2272,1,0,0,-2.3895057899031293,2
0.0,1.0,44.0,8.0,2273,1,0,0,2.6451835265776023,8
0.0,0.0,43.0,11.0,2274,1,0,0,7.930896716037279,13
1.0,1.0,47.0,4.0,2275,0,1,0,-0.2562487368657642,4
1.0,1.0,32.0,3.0,2276,0,1,0,-0.12358624676644503,3
0.0,0.0,33.0,3.0,2277,1,0,0,0.6860050427701578,5
0.0,0.0,69.0,0.0,2278,1,0,0,-5.032384933468207,2
0.0,1.0,31.0,1.0,2279,1,0,0,-3.3731756486696547,1
0.0,1.0,54.0,0.0,2280,1,0,0,-6.109924800155277,0
0.0,0.0,29.0,0.0,2281,1,0,0,-2.01195162653669,2
0.0,0.0,61.0,4.0,2282,1,0,0,-0.4282982720819035,6
0.0,1.0,51.0,17.0,2283,1,0,0,11.116607697864588,17
0.0,1.0,34.0,22.0,2284,1,0,0,17.40029185331048,22
1.0,1.0,36.0,4.0,2285,0,1,0,0.5743704225404027,4
0.0,1.0,29.0,0.0,2286,1,0,0,-4.222153983323079,0
0.0,1.0,24.0,4.0,2287,1,0,0,0.15540018004336087,4
1.0,1.0,24.0,2.0,2288,0,1,0,-0.5194995853801423,2
1.0,1.0,56.0,1.0,2289,0,1,0,-3.935846230925355,1
0.0,1.0,53.0,6.0,2290,1,0,0,-0.03441396748198855,6
0.0,1.0,33.0,4.0,2291,1,0,0,-0.5241973140162308,4
0.0,0.0,32.0,0.0,2292,1,0,0,-2.238484124556554,2
0.0,1.0,26.0,27.0,2293,1,0,0,23.004378514696786,27
0.0,0.0,32.0,1.0,2294,1,0,0,-1.238484124556554,3
0.0,1.0,32.0,4.0,2295,1,0,0,-0.44868648134294276,4
1.0,0.0,60.0,9.0,2296,0,1,0,5.972312795167881,11
0.0,1.0,30.0,0.0,2297,1,0,0,-4.297664815996367,0
0.0,1.0,52.0,0.0,2298,1,0,0,-5.958903134808701,0
0.0,1.0,23.0,4.0,2299,1,0,0,0.23091101271664893,4
0.0,0.0,40.0,3.0,2300,1,0,0,0.15742921405714227,5
1.0,1.0,47.0,19.0,2301,0,1,0,14.743751263134236,19
0.0,1.0,41.0,0.0,2302,1,0,0,-5.128283975402534,0
1.0,0.0,38.0,1.0,2303,0,1,0,-0.3664488860197841,3
0.0,1.0,22.0,0.0,2304,1,0,0,-3.693578154610063,0
0.0,1.0,26.0,0.0,2305,1,0,0,-3.9956214853032153,0
0.0,1.0,66.0,3.0,2306,1,0,0,-4.016054792234732,3
0.0,1.0,20.0,0.0,2307,1,0,0,-3.5425564892634878,0
0.0,1.0,26.0,1.0,2308,1,0,0,-2.9956214853032153,1
0.0,1.0,23.0,0.0,2309,1,0,0,-3.769088987283351,0
0.0,1.0,32.0,0.0,2310,1,0,0,-4.448686481342943,0
0.0,0.0,62.0,2.0,2311,1,0,0,-2.5038091047551916,4
0.0,0.0,52.0,2.0,2312,1,0,0,-1.7487007780223127,4
0.0,0.0,27.0,0.0,2313,1,0,0,-1.8609299611901144,2
0.0,0.0,30.0,0.0,2314,1,0,0,-2.087462459209978,2
1.0,1.0,50.0,7.0,2315,0,1,0,2.5172187651143725,7
0.0,1.0,24.0,0.0,2316,1,0,0,-3.844599819956639,0
0.0,1.0,27.0,13.0,2317,1,0,0,8.928867682023498,13
0.0,1.0,55.0,21.0,2318,1,0,0,14.814564367171435,21
0.0,0.0,48.0,23.0,2319,1,0,0,19.55334255267084,25
0.0,0.0,23.0,2.0,2320,1,0,0,0.44111336950303737,4
0.0,0.0,23.0,0.0,2321,1,0,0,-1.5588866304969626,2
0.0,0.0,34.0,3.0,2322,1,0,0,0.6104942100968707,5
1.0,1.0,26.0,1.0,2323,0,1,0,-1.6705212507267175,1
0.0,1.0,35.0,0.0,2324,1,0,0,-4.675218979362806,0
1.0,0.0,40.0,4.0,2325,0,1,0,2.48252944863364,6
0.0,1.0,26.0,5.0,2326,1,0,0,1.0043785146967847,5
0.0,1.0,33.0,5.0,2327,1,0,0,0.4758026859837692,5
1.0,1.0,53.0,10.0,2328,0,1,0,5.290686267094508,10
1.0,1.0,23.0,0.0,2329,0,1,0,-2.4439887527068542,0
0.0,1.0,21.0,1.0,2330,1,0,0,-2.618067321936776,1
0.0,1.0,51.0,0.0,2331,1,0,0,-5.883392302135413,0
0.0,1.0,37.0,26.0,2332,1,0,0,21.173759355290617,26
0.0,1.0,21.0,0.0,2333,1,0,0,-3.618067321936776,0
0.0,1.0,21.0,0.0,2334,1,0,0,-3.618067321936776,0
0.0,1.0,50.0,5.0,2335,1,0,0,-0.8078814694621252,5
0.0,1.0,68.0,6.0,2336,1,0,0,-1.1670764575813077,6
1.0,1.0,37.0,7.0,2337,0,1,0,3.4988595898671155,7
0.0,1.0,42.0,1.0,2338,1,0,0,-4.203794808075822,1
1.0,0.0,22.0,0.0,2339,0,1,0,-0.1582755632471775,2
1.0,1.0,36.0,1.0,2340,0,1,0,-2.4256295774595973,1
0.0,0.0,28.0,5.0,2341,1,0,0,3.063559206136598,7
1.0,1.0,23.0,0.0,2342,0,1,0,-2.4439887527068542,0
0.0,1.0,27.0,1.0,2343,1,0,0,-3.0711323179765033,1
0.0,0.0,48.0,2.0,2344,1,0,0,-1.4466574473291605,4
0.0,1.0,23.0,2.0,2345,1,0,0,-1.769088987283351,2
0.0,1.0,25.0,6.0,2346,1,0,0,2.079889347370073,6
1.0,0.0,24.0,7.0,2347,0,1,0,6.690702771406246,9
1.0,1.0,21.0,1.0,2348,0,1,0,-1.292967087360278,1
0.0,1.0,38.0,4.0,2349,1,0,0,-0.9017514773826703,4
0.0,0.0,27.0,5.0,2350,1,0,0,3.1390700388098853,7
0.0,0.0,29.0,7.0,2351,1,0,0,4.98804837346331,9
0.0,1.0,37.0,17.0,2352,1,0,0,12.173759355290617,17
0.0,0.0,32.0,9.0,2353,1,0,0,6.761515875443446,11
0.0,1.0,38.0,4.0,2354,1,0,0,-0.9017514773826703,4
0.0,1.0,22.0,1.0,2355,1,0,0,-2.693578154610063,1
0.0,1.0,30.0,0.0,2356,1,0,0,-4.297664815996367,0
1.0,1.0,52.0,8.0,2357,0,1,0,3.3661970997677964,8
0.0,1.0,42.0,1.0,2358,1,0,0,-4.203794808075822,1
0.0,0.0,46.0,10.0,2359,1,0,0,6.704364218017415,12
0.0,1.0,42.0,0.0,2360,1,0,0,-5.203794808075822,0
0.0,1.0,20.0,0.0,2361,1,0,0,-3.5425564892634878,0
1.0,1.0,30.0,0.0,2362,0,1,0,-2.97256458141987,0
0.0,0.0,22.0,0.0,2363,1,0,0,-1.4833757978236746,2
0.0,0.0,26.0,5.0,2364,1,0,0,3.2145808714831734,7
0.0,1.0,40.0,6.0,2365,1,0,0,0.9472268572707536,6
1.0,1.0,22.0,2.0,2366,0,1,0,-0.36847792003356616,2
0.0,1.0,54.0,12.0,2367,1,0,0,5.890075199844723,12
0.0,1.0,27.0,3.0,2368,1,0,0,-1.0711323179765033,3
0.0,0.0,32.0,2.0,2369,1,0,0,-0.2384841245565541,4
0.0,0.0,40.0,4.0,2370,1,0,0,1.1574292140571423,6
1.0,1.0,24.0,6.0,2371,0,1,0,3.4805004146198577,6
0.0,1.0,22.0,1.0,2372,1,0,0,-2.693578154610063,1
0.0,1.0,56.0,16.0,2373,1,0,0,9.739053534498147,16
0.0,1.0,24.0,1.0,2374,1,0,0,-2.844599819956639,1
0.0,0.0,27.0,0.0,2375,1,0,0,-1.8609299611901144,2
0.0,0.0,51.0,1.0,2376,1,0,0,-2.6731899453490247,3
1.0,0.0,29.0,3.0,2377,0,1,0,2.313148608039807,5
0.0,1.0,59.0,4.0,2378,1,0,0,-2.487478963521716,4
0.0,0.0,39.0,9.0,2379,1,0,0,6.23294004673043,11
1.0,1.0,35.0,7.0,2380,0,1,0,3.649881255213691,7
0.0,1.0,31.0,5.0,2381,1,0,0,0.6268243513303453,5
0.0,1.0,20.0,0.0,2382,1,0,0,-3.5425564892634878,0
1.0,0.0,56.0,1.0,2383,0,1,0,-1.7256438741389664,3
0.0,1.0,35.0,3.0,2384,1,0,0,-1.675218979362806,3
0.0,1.0,27.0,0.0,2385,1,0,0,-4.071132317976503,0
0.0,1.0,48.0,6.0,2386,1,0,0,0.3431401958844509,6
0.0,0.0,22.0,0.0,2387,1,0,0,-1.4833757978236746,2
0.0,1.0,24.0,1.0,2388,1,0,0,-2.844599819956639,1
0.0,1.0,20.0,1.0,2389,1,0,0,-2.5425564892634878,1
0.0,1.0,21.0,1.0,2390,1,0,0,-2.618067321936776,1
0.0,1.0,21.0,1.0,2391,1,0,0,-2.618067321936776,1
0.0,0.0,50.0,1.0,2392,1,0,0,-2.5976791126757366,3
0.0,0.0,25.0,6.0,2393,1,0,0,4.2900917041564615,8
0.0,1.0,34.0,19.0,2394,1,0,0,14.400291853310481,19
0.0,1.0,33.0,14.0,2395,1,0,0,9.47580268598377,14
0.0,1.0,22.0,1.0,2396,1,0,0,-2.693578154610063,1
0.0,1.0,22.0,0.0,2397,1,0,0,-3.693578154610063,0
0.0,1.0,22.0,1.0,2398,1,0,0,-2.693578154610063,1
0.0,1.0,29.0,0.0,2399,1,0,0,-4.222153983323079,0
0.0,1.0,29.0,0.0,2400,1,0,0,-4.222153983323079,0
0.0,1.0,36.0,0.0,2401,1,0,0,-4.750729812036094,0
0.0,1.0,23.0,1.0,2402,1,0,0,-2.769088987283351,1
0.0,0.0,26.0,2.0,2403,1,0,0,0.21458087148317362,4
0.0,0.0,21.0,1.0,2404,1,0,0,-0.40786496515038695,3
1.0,1.0,68.0,5.0,2405,0,1,0,-0.84197622300481,5
0.0,1.0,23.0,1.0,2406,1,0,0,-2.769088987283351,1
0.0,0.0,43.0,5.0,2407,1,0,0,1.930896716037279,7
0.0,0.0,29.0,1.0,2408,1,0,0,-1.01195162653669,3
0.0,0.0,56.0,0.0,2409,1,0,0,-4.050744108715464,2
0.0,1.0,21.0,2.0,2410,1,0,0,-1.6180673219367758,2
0.0,0.0,58.0,1.0,2411,1,0,0,-3.20176577406204,3
1.0,1.0,24.0,0.0,2412,0,1,0,-2.5194995853801423,0
0.0,1.0,28.0,6.0,2413,1,0,0,1.8533568493502095,6
0.0,1.0,32.0,14.0,2414,1,0,0,9.551313518657057,14
0.0,1.0,32.0,12.0,2415,1,0,0,7.551313518657057,12
0.0,0.0,54.0,0.0,2416,1,0,0,-3.899722443368888,2
1.0,0.0,65.0,0.0,2417,0,1,0,-3.405241368198558,2
0.0,1.0,45.0,7.0,2418,1,0,0,1.5696726939043142,7
1.0,0.0,31.0,14.0,2419,0,1,0,13.16212694269323,16
0.0,1.0,36.0,4.0,2420,1,0,0,-0.7507298120360941,4
1.0,0.0,61.0,15.0,2421,0,1,0,11.896801962494592,17
0.0,1.0,47.0,1.0,2422,1,0,0,-4.581348971442261,1
0.0,1.0,56.0,0.0,2423,1,0,0,-6.260946465501853,0
0.0,0.0,26.0,2.0,2424,1,0,0,0.21458087148317362,4
0.0,1.0,29.0,4.0,2425,1,0,0,-0.22215398332307856,4
1.0,0.0,42.0,3.0,2426,0,1,0,1.331507783287064,5
1.0,0.0,29.0,11.0,2427,0,1,0,10.313148608039807,13
0.0,1.0,32.0,3.0,2428,1,0,0,-1.4486864813429428,3
