age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree_enc,sex_enc,race_enc,id
23.0,1,0,0,0,1,0.0,1.0,1153
45.0,9,0,1,0,1,1.0,0.0,1154
52.0,2,0,0,0,1,1.0,0.0,1155
49.0,1,0,0,0,0,0.0,1.0,1156
36.0,4,0,0,0,1,0.0,0.0,1157
25.0,2,0,0,0,1,0.0,0.0,1158
27.0,1,0,0,0,1,0.0,1.0,1159
40.0,3,0,0,0,1,0.0,1.0,1160
21.0,4,0,2,1,1,0.0,0.0,1161
57.0,3,0,0,0,1,1.0,0.0,1162
29.0,2,0,0,0,0,0.0,1.0,1163
25.0,6,0,0,1,0,0.0,1.0,1164
22.0,0,0,0,0,0,1.0,1.0,1165
21.0,3,0,0,0,1,0.0,0.0,1166
27.0,11,0,1,0,1,0.0,1.0,1167
39.0,13,0,1,0,1,0.0,1.0,1168
61.0,6,0,0,0,1,0.0,0.0,1169
37.0,3,0,0,0,0,0.0,0.0,1170
31.0,6,0,1,1,1,0.0,0.0,1171
22.0,0,0,0,0,0,0.0,1.0,1172
21.0,1,1,0,0,1,0.0,1.0,1173
26.0,2,0,0,0,0,0.0,0.0,1174
22.0,3,0,0,0,1,0.0,0.0,1175
43.0,2,0,0,0,0,1.0,1.0,1176
55.0,8,0,0,0,1,0.0,1.0,1177
35.0,14,0,1,0,0,0.0,1.0,1178
27.0,3,0,0,0,1,0.0,0.0,1179
62.0,2,0,0,0,1,0.0,0.0,1180
58.0,5,0,0,0,0,0.0,0.0,1181
72.0,9,0,0,0,1,0.0,0.0,1182
35.0,2,0,0,0,0,0.0,0.0,1183
33.0,0,0,0,0,1,0.0,1.0,1184
56.0,0,0,0,0,0,1.0,1.0,1185
52.0,0,0,0,0,0,0.0,1.0,1186
25.0,14,1,6,1,1,0.0,1.0,1187
24.0,2,0,0,0,0,1.0,1.0,1188
63.0,9,0,0,0,1,0.0,1.0,1189
47.0,1,0,0,0,1,0.0,1.0,1190
29.0,2,0,0,0,0,0.0,0.0,1191
20.0,0,0,0,0,1,0.0,1.0,1192
20.0,1,1,0,1,1,0.0,1.0,1193
40.0,1,0,0,0,1,0.0,1.0,1194
50.0,2,0,0,0,1,0.0,0.0,1195
21.0,2,0,0,0,1,0.0,1.0,1196
22.0,0,0,0,1,1,0.0,1.0,1197
31.0,0,0,0,0,0,1.0,1.0,1198
28.0,0,0,0,0,0,1.0,1.0,1199
27.0,0,0,0,0,1,1.0,1.0,1200
28.0,5,0,0,0,0,0.0,1.0,1201
28.0,6,0,1,0,1,0.0,1.0,1202
36.0,0,0,0,0,1,0.0,1.0,1203
30.0,2,0,0,0,0,0.0,0.0,1204
55.0,1,0,0,0,1,0.0,1.0,1205
53.0,5,0,0,0,1,1.0,1.0,1206
60.0,20,0,0,0,0,0.0,0.0,1207
27.0,2,0,0,0,1,0.0,0.0,1208
52.0,7,0,0,0,1,0.0,1.0,1209
24.0,5,0,1,0,1,0.0,1.0,1210
27.0,3,0,0,0,1,0.0,0.0,1211
29.0,3,0,0,0,0,0.0,0.0,1212
22.0,2,0,0,2,1,0.0,0.0,1213
52.0,4,0,0,0,1,0.0,0.0,1214
20.0,0,0,0,0,1,0.0,1.0,1215
30.0,18,0,3,0,0,0.0,1.0,1216
41.0,3,0,0,0,1,0.0,0.0,1217
30.0,3,0,0,1,1,0.0,0.0,1218
26.0,1,0,0,0,0,0.0,1.0,1219
34.0,17,0,1,0,1,0.0,0.0,1220
35.0,3,0,0,0,0,0.0,0.0,1221
23.0,2,0,0,0,0,0.0,1.0,1222
26.0,11,0,0,0,0,0.0,0.0,1223
30.0,6,3,0,0,1,0.0,0.0,1224
33.0,7,0,0,0,0,0.0,1.0,1225
30.0,2,0,0,0,0,1.0,0.0,1226
38.0,15,0,0,0,1,0.0,1.0,1227
43.0,3,0,0,0,1,0.0,0.0,1228
22.0,2,0,0,0,1,0.0,0.0,1229
44.0,6,0,0,0,1,1.0,1.0,1230
23.0,2,0,0,1,1,0.0,0.0,1231
36.0,1,0,0,0,0,1.0,1.0,1232
26.0,0,0,0,2,1,0.0,1.0,1233
27.0,15,0,0,0,1,0.0,1.0,1234
54.0,28,0,0,0,1,0.0,1.0,1235
31.0,0,0,0,0,1,1.0,1.0,1236
25.0,0,0,0,0,0,0.0,1.0,1237
61.0,20,0,0,0,0,0.0,1.0,1238
28.0,5,0,0,0,0,0.0,0.0,1239
67.0,3,0,0,0,1,0.0,0.0,1240
31.0,3,0,0,0,1,0.0,0.0,1241
26.0,0,0,0,0,1,0.0,1.0,1242
30.0,20,2,0,0,1,0.0,1.0,1243
57.0,2,0,0,0,0,0.0,0.0,1244
23.0,5,0,0,7,0,0.0,0.0,1245
42.0,4,0,0,0,0,0.0,1.0,1246
37.0,3,0,0,0,0,0.0,1.0,1247
69.0,3,0,0,0,0,0.0,1.0,1248
22.0,0,0,0,0,1,0.0,1.0,1249
30.0,1,0,0,0,1,0.0,1.0,1250
46.0,0,0,0,0,1,0.0,1.0,1251
33.0,18,0,0,0,1,0.0,1.0,1252
24.0,2,0,0,0,1,0.0,0.0,1253
36.0,16,0,0,0,1,0.0,1.0,1254
39.0,2,0,0,0,1,0.0,0.0,1255
50.0,12,0,0,0,1,0.0,1.0,1256
33.0,3,0,0,0,0,1.0,1.0,1257
34.0,3,0,0,0,0,0.0,1.0,1258
25.0,1,0,0,0,0,1.0,1.0,1259
43.0,9,0,0,0,1,1.0,0.0,1260
50.0,2,0,0,0,1,0.0,0.0,1261
54.0,3,0,0,0,1,0.0,0.0,1262
25.0,7,0,0,0,1,0.0,1.0,1263
28.0,2,0,0,0,1,0.0,0.0,1264
37.0,2,0,0,0,1,0.0,1.0,1265
43.0,18,0,0,0,1,0.0,1.0,1266
30.0,18,0,1,1,1,0.0,1.0,1267
20.0,2,2,0,0,1,0.0,1.0,1268
25.0,0,0,0,0,1,0.0,1.0,1269
29.0,0,0,0,0,1,0.0,1.0,1270
26.0,2,0,0,0,1,0.0,1.0,1271
24.0,1,0,0,0,0,0.0,1.0,1272
34.0,5,0,0,0,1,1.0,1.0,1273
28.0,7,0,0,0,0,0.0,0.0,1274
43.0,0,0,0,0,1,0.0,1.0,1275
32.0,2,0,0,0,1,0.0,1.0,1276
25.0,15,4,0,1,1,0.0,0.0,1277
34.0,0,0,0,0,1,0.0,1.0,1278
59.0,1,0,0,0,1,0.0,1.0,1279
31.0,25,0,3,0,0,0.0,1.0,1280
30.0,1,0,0,0,1,0.0,1.0,1281
31.0,4,0,0,0,0,0.0,1.0,1282
49.0,10,0,0,0,1,0.0,1.0,1283
38.0,7,0,0,0,1,1.0,0.0,1284
49.0,1,0,0,0,1,0.0,1.0,1285
26.0,3,0,1,0,0,0.0,1.0,1286
27.0,2,0,0,0,0,0.0,0.0,1287
26.0,5,0,1,0,1,0.0,1.0,1288
21.0,0,0,0,0,0,0.0,1.0,1289
24.0,5,0,0,0,1,0.0,1.0,1290
26.0,6,0,0,0,1,0.0,1.0,1291
34.0,6,0,0,0,1,1.0,1.0,1292
32.0,4,0,0,0,1,0.0,1.0,1293
23.0,2,0,0,0,1,0.0,0.0,1294
29.0,0,0,0,0,1,0.0,1.0,1295
28.0,10,0,1,0,1,0.0,1.0,1296
29.0,5,0,0,0,1,0.0,1.0,1297
34.0,12,0,0,0,1,1.0,0.0,1298
53.0,2,0,0,0,0,0.0,0.0,1299
55.0,3,0,0,0,1,0.0,0.0,1300
29.0,0,0,0,0,1,0.0,1.0,1301
22.0,0,0,0,0,0,0.0,1.0,1302
29.0,8,0,0,0,0,0.0,1.0,1303
27.0,4,0,0,0,1,0.0,0.0,1304
59.0,2,0,0,0,0,0.0,0.0,1305
26.0,4,0,0,0,1,0.0,1.0,1306
59.0,2,0,0,0,0,0.0,0.0,1307
43.0,1,0,0,0,1,0.0,1.0,1308
44.0,5,0,0,0,1,0.0,0.0,1309
22.0,1,0,0,0,1,1.0,1.0,1310
26.0,4,0,0,0,1,0.0,0.0,1311
21.0,2,1,0,1,1,0.0,1.0,1312
41.0,7,0,0,0,1,0.0,0.0,1313
37.0,9,0,0,0,1,0.0,0.0,1314
56.0,5,0,0,0,1,0.0,1.0,1315
26.0,2,0,0,0,1,0.0,1.0,1316
21.0,1,0,0,0,1,0.0,1.0,1317
37.0,6,0,0,0,0,0.0,0.0,1318
30.0,0,0,0,0,1,0.0,1.0,1319
24.0,2,0,0,0,0,1.0,0.0,1320
21.0,0,0,0,3,1,0.0,1.0,1321
24.0,1,0,0,1,1,0.0,1.0,1322
24.0,2,0,0,0,0,1.0,0.0,1323
24.0,0,0,0,0,1,0.0,1.0,1324
42.0,3,0,0,0,1,1.0,0.0,1325
31.0,7,0,0,0,1,0.0,1.0,1326
44.0,2,0,0,0,1,0.0,1.0,1327
47.0,1,0,0,0,1,0.0,1.0,1328
36.0,2,0,0,0,0,0.0,0.0,1329
27.0,4,0,0,0,1,0.0,1.0,1330
21.0,1,0,0,0,1,0.0,1.0,1331
49.0,2,0,0,0,1,0.0,0.0,1332
34.0,2,0,0,0,0,0.0,0.0,1333
34.0,2,0,0,0,1,0.0,0.0,1334
39.0,1,0,0,0,1,0.0,1.0,1335
24.0,17,0,0,0,1,0.0,1.0,1336
56.0,2,0,0,0,0,0.0,0.0,1337
44.0,3,0,0,0,1,1.0,0.0,1338
41.0,3,0,0,0,1,0.0,1.0,1339
34.0,0,0,0,0,0,0.0,1.0,1340
27.0,4,0,0,0,1,0.0,1.0,1341
31.0,6,3,0,0,1,0.0,1.0,1342
35.0,2,0,0,0,1,1.0,0.0,1343
65.0,2,0,0,0,0,0.0,0.0,1344
22.0,0,0,0,0,1,1.0,1.0,1345
22.0,4,0,0,0,1,0.0,0.0,1346
23.0,1,0,0,0,1,0.0,1.0,1347
20.0,2,0,0,3,1,1.0,1.0,1348
69.0,2,0,0,0,0,0.0,0.0,1349
23.0,6,0,0,0,0,0.0,0.0,1350
28.0,2,0,0,0,0,0.0,0.0,1351
20.0,0,0,0,0,1,0.0,1.0,1352
26.0,0,0,0,0,0,0.0,1.0,1353
55.0,2,0,0,0,0,0.0,0.0,1354
28.0,3,0,0,0,0,0.0,0.0,1355
23.0,0,0,0,0,1,1.0,1.0,1356
29.0,0,0,0,0,1,0.0,1.0,1357
32.0,1,0,0,0,0,1.0,1.0,1358
25.0,0,0,0,0,1,0.0,1.0,1359
22.0,0,0,0,0,0,1.0,1.0,1360
30.0,10,0,0,0,1,0.0,1.0,1361
24.0,2,0,0,0,1,0.0,0.0,1362
22.0,3,0,0,0,1,0.0,0.0,1363
22.0,0,0,0,0,0,1.0,1.0,1364
30.0,12,4,0,0,1,0.0,1.0,1365
20.0,1,0,0,0,0,0.0,1.0,1366
44.0,10,0,0,0,0,0.0,1.0,1367
42.0,4,0,0,0,1,0.0,0.0,1368
39.0,2,0,0,0,0,0.0,1.0,1369
45.0,13,0,0,0,0,0.0,1.0,1370
25.0,4,0,0,0,1,1.0,0.0,1371
24.0,2,0,0,0,1,1.0,0.0,1372
25.0,5,0,0,0,0,0.0,1.0,1373
33.0,2,0,0,0,0,0.0,0.0,1374
27.0,1,0,1,0,1,0.0,1.0,1375
22.0,1,0,0,0,1,0.0,1.0,1376
34.0,13,0,0,0,1,0.0,0.0,1377
21.0,3,1,0,0,1,0.0,0.0,1378
30.0,15,0,0,0,1,1.0,1.0,1379
25.0,4,0,0,0,0,0.0,0.0,1380
23.0,4,1,0,0,1,0.0,1.0,1381
25.0,4,0,0,1,1,0.0,0.0,1382
34.0,10,0,1,0,1,0.0,1.0,1383
30.0,21,0,2,0,1,0.0,1.0,1384
30.0,18,0,0,0,0,0.0,1.0,1385
39.0,3,0,0,0,1,0.0,0.0,1386
31.0,13,0,0,0,0,0.0,1.0,1387
53.0,0,0,0,0,0,0.0,1.0,1388
38.0,7,0,0,0,0,0.0,0.0,1389
54.0,3,0,0,0,0,1.0,0.0,1390
28.0,0,0,0,0,1,0.0,1.0,1391
21.0,2,0,0,0,1,0.0,0.0,1392
29.0,4,0,0,0,0,0.0,0.0,1393
27.0,13,0,0,0,1,0.0,1.0,1394
45.0,3,0,0,0,1,0.0,1.0,1395
25.0,0,0,0,0,0,0.0,1.0,1396
49.0,4,0,0,0,0,0.0,0.0,1397
46.0,2,0,0,0,1,0.0,0.0,1398
26.0,2,0,0,0,0,0.0,0.0,1399
26.0,9,1,2,0,1,0.0,1.0,1400
49.0,2,0,0,0,0,0.0,0.0,1401
56.0,1,0,0,0,1,0.0,1.0,1402
27.0,6,1,0,0,1,0.0,1.0,1403
20.0,2,0,0,0,1,0.0,1.0,1404
29.0,7,0,0,0,1,0.0,1.0,1405
44.0,1,0,0,0,0,0.0,1.0,1406
23.0,3,0,0,2,1,0.0,0.0,1407
43.0,4,0,0,0,1,0.0,1.0,1408
24.0,1,0,0,2,0,0.0,1.0,1409
44.0,2,0,0,0,0,1.0,0.0,1410
50.0,18,0,0,0,1,0.0,1.0,1411
20.0,1,0,0,0,1,1.0,1.0,1412
33.0,3,0,0,0,1,0.0,0.0,1413
29.0,1,0,0,0,0,0.0,1.0,1414
54.0,4,0,0,0,1,0.0,1.0,1415
71.0,8,0,0,0,1,0.0,1.0,1416
23.0,3,1,0,0,1,0.0,1.0,1417
24.0,0,0,0,0,1,0.0,1.0,1418
22.0,0,0,0,0,0,0.0,1.0,1419
21.0,4,0,0,0,1,0.0,1.0,1420
25.0,1,0,0,0,1,0.0,1.0,1421
51.0,19,1,0,1,1,0.0,1.0,1422
28.0,14,0,0,0,1,0.0,1.0,1423
37.0,0,0,0,0,1,1.0,1.0,1424
49.0,2,0,0,0,1,1.0,0.0,1425
26.0,6,0,0,0,1,1.0,1.0,1426
21.0,1,0,0,0,1,0.0,1.0,1427
67.0,2,0,0,0,1,0.0,0.0,1428
43.0,0,0,0,0,0,1.0,1.0,1429
35.0,7,0,0,0,1,0.0,1.0,1430
21.0,3,0,0,0,1,0.0,0.0,1431
55.0,2,0,0,0,0,0.0,0.0,1432
30.0,2,0,0,0,1,1.0,1.0,1433
25.0,3,0,0,0,1,0.0,1.0,1434
25.0,2,0,0,0,0,0.0,0.0,1435
34.0,4,0,0,0,0,0.0,0.0,1436
28.0,0,0,0,0,0,0.0,1.0,1437
47.0,4,0,0,0,1,0.0,1.0,1438
20.0,0,0,0,2,1,0.0,1.0,1439
28.0,3,0,0,0,0,1.0,0.0,1440
32.0,4,0,0,0,1,0.0,1.0,1441
31.0,0,0,0,0,1,0.0,1.0,1442
27.0,6,1,2,1,0,0.0,1.0,1443
46.0,9,0,0,0,1,1.0,0.0,1444
25.0,5,0,0,0,1,0.0,0.0,1445
40.0,0,0,0,0,1,0.0,1.0,1446
33.0,3,0,0,0,1,0.0,1.0,1447
50.0,32,0,0,0,0,1.0,0.0,1448
20.0,0,0,0,0,1,0.0,1.0,1449
30.0,3,0,0,0,0,0.0,0.0,1450
31.0,0,0,0,0,1,0.0,1.0,1451
65.0,2,0,0,0,0,1.0,0.0,1452
24.0,1,0,0,1,1,0.0,1.0,1453
24.0,6,0,0,0,0,1.0,1.0,1454
21.0,2,0,1,0,1,0.0,1.0,1455
39.0,12,0,0,0,1,0.0,0.0,1456
22.0,2,0,0,0,1,1.0,0.0,1457
22.0,1,0,0,0,1,0.0,1.0,1458
59.0,0,0,0,0,0,1.0,1.0,1459
21.0,5,0,2,1,1,0.0,0.0,1460
58.0,2,0,0,0,0,0.0,0.0,1461
61.0,3,0,0,0,1,0.0,0.0,1462
31.0,8,0,0,0,0,0.0,0.0,1463
31.0,2,0,0,0,0,1.0,0.0,1464
47.0,2,0,0,0,0,1.0,0.0,1465
44.0,3,0,0,0,0,0.0,0.0,1466
24.0,2,0,0,0,1,0.0,0.0,1467
31.0,2,0,0,0,1,0.0,0.0,1468
29.0,6,0,0,0,1,0.0,1.0,1469
45.0,11,0,0,0,1,0.0,1.0,1470
22.0,0,0,0,0,1,1.0,1.0,1471
46.0,9,0,0,0,1,0.0,0.0,1472
53.0,2,0,0,0,0,0.0,0.0,1473
23.0,3,0,0,0,1,0.0,1.0,1474
42.0,2,0,0,0,0,0.0,0.0,1475
27.0,5,0,0,0,1,0.0,1.0,1476
41.0,0,0,0,0,0,1.0,1.0,1477
52.0,3,0,0,0,1,0.0,1.0,1478
20.0,2,0,0,0,1,0.0,0.0,1479
23.0,1,0,0,1,1,0.0,1.0,1480
42.0,4,0,0,0,1,0.0,0.0,1481
27.0,5,0,0,1,0,0.0,1.0,1482
28.0,1,0,0,0,1,0.0,1.0,1483
38.0,7,0,0,0,1,0.0,1.0,1484
24.0,7,0,0,1,1,0.0,0.0,1485
23.0,3,1,0,1,1,0.0,1.0,1486
51.0,6,0,0,0,0,0.0,0.0,1487
21.0,2,0,0,0,1,0.0,0.0,1488
35.0,1,0,0,0,0,0.0,1.0,1489
27.0,6,0,0,0,1,0.0,1.0,1490
33.0,2,0,0,0,1,0.0,0.0,1491
23.0,0,0,0,0,1,0.0,1.0,1492
42.0,1,0,0,0,1,0.0,1.0,1493
34.0,0,0,0,0,0,0.0,1.0,1494
26.0,3,0,0,0,1,0.0,1.0,1495
27.0,20,0,0,1,1,0.0,0.0,1496
41.0,25,0,0,0,1,0.0,1.0,1497
22.0,2,0,0,0,0,0.0,0.0,1498
43.0,0,0,0,0,0,0.0,1.0,1499
26.0,2,0,0,0,1,1.0,0.0,1500
22.0,4,0,0,0,0,1.0,0.0,1501
31.0,1,0,0,0,1,0.0,1.0,1502
49.0,1,0,0,0,1,0.0,1.0,1503
31.0,4,0,0,2,1,1.0,0.0,1504
69.0,7,0,0,0,1,1.0,0.0,1505
28.0,0,0,0,0,0,1.0,1.0,1506
30.0,0,0,0,0,0,0.0,1.0,1507
48.0,10,0,0,0,0,1.0,0.0,1508
29.0,3,0,0,0,1,0.0,0.0,1509
44.0,7,0,0,0,1,0.0,0.0,1510
46.0,4,0,0,1,0,0.0,0.0,1511
74.0,2,0,0,0,0,1.0,0.0,1512
21.0,0,0,0,0,1,0.0,1.0,1513
23.0,2,0,0,0,0,0.0,0.0,1514
28.0,3,0,0,0,1,0.0,0.0,1515
20.0,0,0,0,1,0,1.0,1.0,1516
30.0,6,0,0,1,0,0.0,1.0,1517
20.0,2,0,0,0,1,0.0,0.0,1518
24.0,1,0,0,0,0,0.0,1.0,1519
31.0,0,0,0,0,1,0.0,1.0,1520
52.0,3,0,0,0,1,1.0,0.0,1521
29.0,2,0,0,0,0,1.0,0.0,1522
50.0,1,0,0,0,1,1.0,1.0,1523
21.0,3,0,0,0,1,0.0,1.0,1524
52.0,0,0,0,0,1,0.0,1.0,1525
31.0,6,2,0,0,1,0.0,1.0,1526
24.0,0,0,0,0,0,1.0,1.0,1527
35.0,5,0,0,0,1,0.0,0.0,1528
44.0,3,0,0,0,0,1.0,0.0,1529
46.0,7,0,0,0,0,1.0,1.0,1530
27.0,2,0,0,0,1,0.0,0.0,1531
22.0,0,0,0,0,1,1.0,1.0,1532
33.0,0,0,0,0,1,0.0,1.0,1533
21.0,0,0,0,0,0,0.0,1.0,1534
51.0,2,0,0,0,0,0.0,0.0,1535
51.0,9,0,0,0,1,0.0,1.0,1536
26.0,2,0,0,0,1,0.0,1.0,1537
51.0,12,0,0,0,1,0.0,1.0,1538
59.0,19,0,0,0,1,0.0,0.0,1539
39.0,2,0,0,0,1,1.0,0.0,1540
61.0,3,0,0,0,0,1.0,0.0,1541
32.0,7,0,0,0,1,1.0,0.0,1542
23.0,5,0,0,1,1,0.0,0.0,1543
31.0,2,0,0,0,1,0.0,1.0,1544
21.0,0,0,0,0,1,0.0,1.0,1545
25.0,4,0,0,0,1,1.0,1.0,1546
32.0,1,0,0,0,1,0.0,1.0,1547
20.0,0,0,0,0,1,0.0,1.0,1548
55.0,2,0,0,0,0,0.0,0.0,1549
33.0,4,0,0,0,0,0.0,1.0,1550
35.0,4,0,0,0,0,0.0,1.0,1551
44.0,0,0,0,0,1,0.0,1.0,1552
27.0,2,0,0,0,0,0.0,1.0,1553
34.0,7,0,0,0,1,0.0,0.0,1554
44.0,14,0,0,0,1,0.0,1.0,1555
22.0,0,0,0,0,1,1.0,1.0,1556
26.0,2,0,0,0,1,0.0,1.0,1557
24.0,7,0,1,1,0,0.0,1.0,1558
38.0,8,0,0,0,0,0.0,1.0,1559
25.0,2,0,0,0,1,1.0,0.0,1560
50.0,4,0,0,0,1,0.0,0.0,1561
35.0,0,0,0,0,0,1.0,1.0,1562
66.0,3,0,0,0,1,0.0,0.0,1563
21.0,1,0,0,0,1,1.0,1.0,1564
21.0,2,0,1,0,1,1.0,1.0,1565
28.0,13,0,0,0,1,0.0,0.0,1566
24.0,4,0,0,0,1,0.0,0.0,1567
36.0,15,0,0,0,1,0.0,1.0,1568
28.0,10,0,0,0,1,0.0,1.0,1569
29.0,22,0,0,0,1,1.0,0.0,1570
25.0,0,0,0,0,0,1.0,1.0,1571
23.0,0,0,0,0,1,0.0,1.0,1572
55.0,9,0,0,0,0,0.0,1.0,1573
27.0,4,0,0,0,1,0.0,1.0,1574
31.0,14,0,0,0,1,1.0,1.0,1575
43.0,2,0,0,0,1,1.0,0.0,1576
22.0,4,0,0,0,1,1.0,1.0,1577
22.0,0,0,0,0,0,0.0,1.0,1578
29.0,7,0,0,0,1,0.0,1.0,1579
38.0,7,0,0,0,1,1.0,1.0,1580
31.0,12,1,1,1,0,0.0,1.0,1581
29.0,1,0,0,0,0,1.0,1.0,1582
29.0,3,0,0,0,1,0.0,0.0,1583
55.0,1,0,0,0,1,0.0,1.0,1584
21.0,3,0,0,0,1,0.0,0.0,1585
56.0,2,0,0,0,1,0.0,0.0,1586
34.0,15,0,0,0,1,0.0,1.0,1587
25.0,0,0,0,0,1,0.0,1.0,1588
31.0,5,1,0,0,0,0.0,1.0,1589
26.0,3,0,0,0,1,0.0,1.0,1590
23.0,0,0,0,0,0,0.0,1.0,1591
28.0,3,0,0,0,1,0.0,0.0,1592
22.0,6,0,1,2,0,0.0,0.0,1593
51.0,3,0,0,0,0,1.0,0.0,1594
45.0,0,0,0,0,1,1.0,1.0,1595
30.0,2,0,0,0,0,0.0,1.0,1596
19.0,3,0,0,1,1,0.0,0.0,1597
27.0,3,0,0,0,1,0.0,1.0,1598
48.0,25,1,0,0,1,0.0,1.0,1599
28.0,3,0,0,0,1,0.0,0.0,1600
58.0,4,0,0,0,1,1.0,1.0,1601
24.0,3,0,0,0,1,1.0,0.0,1602
33.0,2,0,0,0,1,0.0,1.0,1603
26.0,1,0,0,0,1,0.0,1.0,1604
26.0,9,0,0,0,1,0.0,0.0,1605
29.0,6,0,0,0,0,0.0,1.0,1606
39.0,1,0,0,0,1,0.0,1.0,1607
21.0,3,0,1,1,0,0.0,0.0,1608
26.0,10,0,3,0,1,0.0,0.0,1609
60.0,9,0,0,0,1,0.0,1.0,1610
33.0,10,0,0,0,1,0.0,1.0,1611
24.0,10,0,1,2,1,0.0,0.0,1612
48.0,4,0,0,0,1,0.0,1.0,1613
34.0,4,0,0,0,1,1.0,0.0,1614
25.0,3,0,0,0,1,0.0,0.0,1615
32.0,13,0,0,0,1,0.0,0.0,1616
34.0,1,0,0,0,1,0.0,1.0,1617
28.0,4,0,0,0,1,1.0,0.0,1618
24.0,2,0,0,0,1,0.0,1.0,1619
41.0,0,0,0,0,1,0.0,1.0,1620
39.0,8,0,0,0,1,0.0,1.0,1621
32.0,1,0,0,0,0,0.0,1.0,1622
57.0,6,0,0,0,1,1.0,0.0,1623
33.0,3,0,0,0,0,0.0,0.0,1624
29.0,2,0,0,0,1,0.0,0.0,1625
48.0,3,0,0,0,1,0.0,0.0,1626
37.0,14,0,0,0,1,0.0,1.0,1627
21.0,0,0,0,1,1,0.0,1.0,1628
31.0,11,0,0,2,1,0.0,1.0,1629
19.0,3,0,2,0,1,0.0,1.0,1630
54.0,4,0,0,0,1,0.0,0.0,1631
27.0,0,0,0,0,0,0.0,1.0,1632
42.0,2,0,0,0,1,1.0,0.0,1633
40.0,20,0,0,0,1,0.0,1.0,1634
44.0,4,0,0,0,0,0.0,0.0,1635
65.0,0,0,0,0,1,1.0,1.0,1636
29.0,15,0,0,0,1,0.0,1.0,1637
23.0,0,0,0,0,0,0.0,1.0,1638
44.0,3,0,0,0,1,0.0,0.0,1639
50.0,12,0,0,0,1,0.0,0.0,1640
25.0,21,0,1,0,1,0.0,1.0,1641
24.0,0,0,0,0,1,0.0,1.0,1642
31.0,11,0,0,1,1,0.0,1.0,1643
26.0,2,0,0,0,1,0.0,0.0,1644
26.0,4,0,0,0,1,1.0,0.0,1645
56.0,1,0,0,0,1,0.0,1.0,1646
31.0,11,0,0,0,0,0.0,1.0,1647
22.0,3,0,1,1,1,0.0,0.0,1648
45.0,3,0,0,0,1,0.0,0.0,1649
21.0,6,0,1,0,1,0.0,1.0,1650
28.0,0,0,0,0,1,0.0,1.0,1651
37.0,16,0,0,0,1,0.0,1.0,1652
52.0,10,0,0,0,1,0.0,0.0,1653
24.0,3,0,0,0,0,0.0,0.0,1654
37.0,10,0,0,0,1,0.0,1.0,1655
25.0,2,0,0,0,1,0.0,0.0,1656
33.0,9,0,0,2,0,0.0,1.0,1657
23.0,0,0,0,0,0,0.0,1.0,1658
31.0,9,0,0,0,1,0.0,1.0,1659
43.0,2,0,0,0,0,0.0,0.0,1660
24.0,3,0,0,0,1,0.0,1.0,1661
45.0,6,0,0,0,1,0.0,1.0,1662
46.0,2,0,0,0,1,0.0,1.0,1663
37.0,5,0,0,0,1,0.0,0.0,1664
21.0,1,0,1,0,1,1.0,1.0,1665
51.0,0,0,0,0,1,0.0,1.0,1666
35.0,3,0,0,0,0,1.0,1.0,1667
31.0,8,0,2,0,0,0.0,1.0,1668
23.0,6,0,0,0,0,1.0,1.0,1669
26.0,0,0,0,0,0,1.0,1.0,1670
26.0,5,0,0,0,1,0.0,1.0,1671
22.0,1,0,0,0,0,0.0,1.0,1672
33.0,1,0,0,0,1,0.0,1.0,1673
27.0,0,0,0,0,1,0.0,1.0,1674
21.0,1,0,0,0,0,0.0,1.0,1675
31.0,0,0,0,0,0,1.0,1.0,1676
53.0,3,0,0,0,0,1.0,0.0,1677
23.0,0,0,0,0,1,0.0,1.0,1678
32.0,17,0,6,5,1,0.0,1.0,1679
28.0,2,0,0,0,1,0.0,0.0,1680
23.0,2,0,0,0,1,1.0,1.0,1681
29.0,0,0,0,0,1,0.0,1.0,1682
21.0,2,0,0,1,0,0.0,0.0,1683
27.0,1,0,0,0,1,0.0,1.0,1684
28.0,2,0,0,0,1,0.0,0.0,1685
25.0,0,0,0,0,0,0.0,1.0,1686
20.0,0,0,0,0,1,0.0,1.0,1687
45.0,11,0,0,0,1,0.0,0.0,1688
21.0,3,0,0,0,1,1.0,0.0,1689
24.0,1,0,0,0,1,0.0,1.0,1690
20.0,3,1,0,0,1,0.0,0.0,1691
32.0,2,0,0,0,1,1.0,0.0,1692
34.0,2,0,0,0,0,0.0,0.0,1693
41.0,13,0,0,0,1,0.0,1.0,1694
23.0,2,0,0,0,1,0.0,0.0,1695
38.0,4,0,0,0,0,1.0,0.0,1696
57.0,4,0,0,0,1,1.0,0.0,1697
32.0,3,0,0,0,0,1.0,0.0,1698
29.0,3,0,0,0,1,0.0,0.0,1699
25.0,5,0,0,0,0,1.0,1.0,1700
22.0,1,0,1,2,1,0.0,1.0,1701
31.0,0,0,0,0,1,0.0,1.0,1702
21.0,1,0,1,0,1,0.0,1.0,1703
25.0,8,0,1,0,1,0.0,0.0,1704
58.0,7,0,0,0,1,0.0,0.0,1705
27.0,2,0,0,0,1,0.0,1.0,1706
24.0,2,0,0,0,0,0.0,0.0,1707
44.0,0,0,0,0,1,0.0,1.0,1708
25.0,6,0,0,0,1,0.0,0.0,1709
